"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00440937","1956-12-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","  142",",,0","    0",",,0","    0",",,0","  139",",,0","   56",",,0",,,,,"   56",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","   51",",,0","    0",",,0","    0",",,0","   67",",,0","   50",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","  124",",,0","    0",",,0","    0",",,0","  111",",,0","   78",",I,0",,,,,"  106",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","   83",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   78",",,0",,,,,"   78",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -28",",,0",,,,,"   89",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  167",",,0","   44",",,0",,,,,"  150",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  122",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","   15",",,0","    0",",,0","    0",",,0","  206",",,0","   94",",,0",,,,,"  156",",,0","    1",",,0",,,,,,,,,,,,,,,,
"USC00440937","1956-12-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","  109",",,0","    0",",,0","    0",",,0","  156",",,0","   83",",,0",,,,,"   89",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1956-12-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","   10",",,0",,,,,"  117",",,0","   17",",,0",,,,,"   44",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   44",",,0","  -11",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","   13",",,0",,,,,"   94",",,0","  -11",",,0",,,,,"   89",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   89",",,0","  -39",",,0",,,,,"   44",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","   20",",,0",,,,,"   72",",,0","    6",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","   38",",,0",,,,,"  161",",,0","   61",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   61",",,0","  -44",",,0",,,,,"   11",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   83",",,0","  -39",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"  100",",,0","   -6",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","   53",",,0",,,,,"   61",",,0","  -39",",,0",,,,,"   -6",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","   64",",,0",,,,,"  -11",",,0"," -106",",,0",,,,,"  -56",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","   51",",,0",,,,,"   39",",,0","  -78",",,0",,,,,"   -6",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0",,,,,"   -6",",,0"," -106",",,0",,,,,"  -83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   -6",",,0"," -172",",,0",,,,,"  -22",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   61",",,0"," -133",",,0",,,,,"   44",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   72",",,0","  -44",",,0",,,,,"   56",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0",,,,,"  144",",,0","   11",",,0",,,,,"   94",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","   41",",,0",,,,,"  189",",,0","   44",",,0",,,,,"  178",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","   38",",,0",,,,,"  194",",,0","   61",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"   61",",,0","  -61",",,0",,,,,"  -11",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","   13",",,0",,,,,"   22",",,0","  -33",",,0",,,,,"   22",",,0",,,,,"    1",",,0",,,,,,,,,,,,
"USC00440937","1957-01-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0",,,,,"  100",",,0","  -17",",,0",,,,,"   83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0",,,,,"   83",",,0","   39",",,0",,,,,"   56",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","  287",",,0",,,,,"   56",",,0","   28",",,0",,,,,"   44",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","   58",",,0",,,,,"  172",",,0","   39",",,0",,,,,"   83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0",,,,,"   83",",,0","   39",",,0",,,,,"   50",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-01-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","  122",",,0",,,,,"   50",",,0","   17",",,0",,,,,"   50",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","  137",",,0","    0",",,0","    0",",,0","   50",",,0","   39",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","   33",",,0",,,,,"   67",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","   51",",,0","    0",",,0","    0",",,0","   67",",,0","    6",",,0",,,,,"   67",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   61",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","   18",",,0","    0",",,0","    0",",,0","  183",",,0","   22",",,0",,,,,"   22",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","   13",",,0","    0",",,0","    0",",,0","   33",",,0","   11",",,0",,,,,"   33",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","   10",",,0","    0",",,0","    0",",,0","   72",",,0","   28",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","   25",",,0","    0",",,0","    0",",,0","   78",",,0","   50",",,0",,,,,"   56",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","   58",",,0","    0",",,0","    0",",,0","  139",",,0","   39",",,0",,,,,"  128",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","   43",",,0","    0",",,0","    0",",,0","  183",",,0","   94",",,0",,,,,"  128",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","   33",",,0","    0","T,,0","    0","T,,0","  128",",,0","   -6",",,0",,,,,"   11",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   44",",,0","  -50",",,0",,,,,"   33",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -39",",,0",,,,,"   78",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","   78",",,0","  -22",",,0",,,,,"   33",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    8",",,0","    0",",,0","    0",",,0","   56",",,0","  -33",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  122",",,0","    0",",,0",,,,,"  106",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","  -17",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  -56",",,0",,,,,"  128",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","  107",",,0","    0",",,0","    0",",,0","  128",",,0","   56",",,0",,,,,"   56",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","  122",",,0","    0","T,,0","    0","T,,0","   56",",,0","  -67",",,0",,,,,"   50",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   78",",,0","  -33",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","  -56",",,0",,,,,"  122",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   17",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   17",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   44",",,0",,,,,"  161",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","  389",",,0","    0",",,0","    0",",,0","  178",",,0","  122",",,0",,,,,"  172",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-02-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    5",",,0","    0",",,0","    0",",,0","  222",",,0","  139",",,0",,,,,"  178",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1957-02-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","  102",",,0","    0",",,0","    0",",,0","  178",",,0","   17",",,0",,,,,"   22",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","  147",",,0","    0",",,0","    0",",,0","   67",",,0","    0",",,0",,,,,"   67",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  128",",,0","  -11",",,0",,,,,"  111",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -17",",,0",,,,,"   83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","  -28",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -11",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","   72",",,0","   17",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","   28",",,0","    0",",,0","    0",",,0","   78",",,0","   28",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","  132",",,0","    0",",,0","    0",",,0","  100",",,0","   44",",,0",,,,,"   89",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","   25",",,0","    0",",,0","    0",",,0","  100",",,0","   22",",,0",,,,,"   83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -11",",,0",,,,,"  117",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","  -17",",,0",,,,,"  172",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   94",",,0",,,,,"  217",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   28",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   50",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","   51",",,0","    0",",,0","    0",",,0","  228",",,0","  128",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   61",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   72",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","  224",",,0","    0",",,0","    0",",,0","  139",",,0","   78",",,0",,,,,"   78",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","   89",",,0","   67",",,0",,,,,"   83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","  -11",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","   13",",,0","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,"   44",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,"  161",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   22",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  200",",,0","   61",",,0",,,,,"   72",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   39",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    5",",,0","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,,,"  117",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   50",",,0",,,,,"   89",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   17",",,0",,,,,"  133",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-03-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   -6",",,0",,,,,"  128",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  156",",,0","   28",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","   18",",,0","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,"  217",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   61",",,0",,,,,"  133",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  133",",,0","   61",",,0",,,,,"   89",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","   69",",,0","    0",",,0","    0",",,0","  211",",,0","   72",",,0",,,,,"  211",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","   64",",,0","    0",",,0","    0",",,0","  211",",,0","   94",",,0",,,,,"  100",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1957-04-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   22",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","   69",",,0","    0",",,0","    0",",,0","  233",",,0","  100",",,0",,,,,"  106",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1957-04-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","  140",",,0","    0",",,0","    0",",,0","  139",",,0","   44",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   11",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   17",",,0",,,,,"  217",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  111",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","   46",",,0","   13",",,0","    0",",,0","  228",",,0","    6",",,0",,,,,"  100",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   -6",",,0",,,,,"  122",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   -6",",,0",,,,,"  133",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   17",",,0",,,,,"  161",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  106",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  256",",,0","  150",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  139",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  122",",,0",,,,,"  278",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","  178",",,0",,,,,"  311",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1957-04-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","   51",",,0","    0",",,0","    0",",,0","  311",",,0","  172",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  272",",,0","  128",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1957-04-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  172",",,0",,,,,"  311",",,0",,,,,,,,,,,,,,,,,,
