"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00344820","1964-08-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  351",",,0,0700","    0",",,0","    0",",,0","  267",",,0","  150",",,0",,,,,"  261",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-08-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-08-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  310",",,0,0700","    0",",,0","    0",",,0","  289",",,0","  156",",,0",,,,,"  272",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-08-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","  300",",,0","  206",",,0",,,,,"  294",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-08-31","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","  300",",,0","  206",",,0",,,,,"  256",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   71",",,0,0700","    0",",,0","    0",",,0","  294",",,0","  206",",,0",,,,,"  294",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  306",",,0","  194",",,0",,,,,"  294",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  300",",,0","  189",",,0",,,,,"  289",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  306",",,0","  211",",,0",,,,,"  244",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    8",",,0,0700","    0",",,0","    0",",,0","  294",",,0","  217",",,0",,,,,"  272",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","  272",",,0","  183",",,0",,,,,"  256",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  272",",,0","  183",",,0",,,,,"  261",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  289",",,0","  194",",,0",,,,,"  272",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  300",",,0","  200",",,0",,,,,"  283",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  283",",,0","  206",",,0",,,,,"  228",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  228",",,0","  122",",,0",,,,,"  206",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  211",",,0","  117",",,0",,,,,"  211",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  239",",,0","  128",",,0",,,,,"  217",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","  161",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   94",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  254",",,0,0700","    0",",,0","    0",",,0","  211",",,0","  150",",,0",,,,,"  211",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  256",",,0","  150",",,0",,,,,"  250",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  278",",,0","  172",",,0",,,,,"  267",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0","  267",",,0","  178",",,0",,,,,"  256",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  579",",,0,0700","    0",",,0","    0",",,0","  256",",,0","  189",",,0",,,,,"  250",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","  256",",,0","  189",",,0",,,,,"  194",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   15",",,0,0700","    0",",,0","    0",",,0","  228",",,0","  172",",,0",,,,,"  211",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  211",",,0","  144",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","  139",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US"," 1041",",,0,0700","    0",",,0","    0",",,0","  183",",,0","   94",",,0",,,,,"  100",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  307",",,0,0700","    0",",,0","    0",",,0","  133",",,0","   72",",,0",,,,,"  133",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    8",",,0,0700","    0",",,0","    0",",,0","  150",",,0","  117",",,0",,,,,"  144",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-09-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","  206",",,0","  111",",,0",,,,,"  206",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","  211",",,0","  122",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","  211",",,0","  156",",,0",,,,,"  206",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  228",",,0","  144",",,0",,,,,"  217",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  133",",,0","   56",",,0",,,,,"  122",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","   67",",,0",,,,,"  139",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  178",",,0","   67",",,0",,,,,"  161",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  178",",,0","   94",",,0",,,,,"  156",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","   28",",,0",,,,,"  117",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  150",",,0","   72",",,0",,,,,"  144",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  178",",,0","   50",",,0",,,,,"  150",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  150",",,0","   89",",,0",,,,,"  122",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   36",",,0,0700","    0",",,0","    0",",,0","  150",",,0","   89",",,0",,,,,"  139",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","  161",",,0","   89",",,0",,,,,"  150",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  194",",,0","  117",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  256",",,0","  117",",,0",,,,,"  233",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  233",",,0","  122",",,0",,,,,"  133",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  133",",,0","   56",",,0",,,,,"  106",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,"  150",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  239",",,0","  117",",,0",,,,,"  217",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  244",",,0","  150",",,0",,,,,"  217",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","  106",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  206",",,0","   78",",,0",,,,,"  178",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","   89",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  100",",,0",,,,,"  150",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  114",",,0,0700","    0",",,0","    0",",,0","  189",",,0","  122",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  222",",,0","  144",",,0",,,,,"  217",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","  222",",,0","  144",",,0",,,,,"  206",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  228",",,0","  128",",,0",,,,,"  200",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-10-31","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  222",",,0","   89",",,0",,,,,"  206",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  228",",,0","  111",",,0",,,,,"  206",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","  128",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  206",",,0","  122",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  206",",,0","  111",",,0",,,,,"  172",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  172",",,0","  139",",,0",,,,,"  150",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  191",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   48",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  194",",,0","   94",",,0",,,,,"  178",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  206",",,0","  111",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  194",",,0","  111",",,0",,,,,"  167",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","   50",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","  189",",,0","  128",",,0",,,,,"  178",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   61",",,0,0700","    0",",,0","    0",",,0","  200",",,0","  167",",,0",,,,,"  183",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   10",",,0,0700","    0",",,0","    0",",,0","  194",",,0","  161",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  112",",,0,0700","    0",",,0","    0",",,0","  189",",,0","  144",",,0",,,,,"  156",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  490",",,0,0700","    0",",,0","    0",",,0","  167",",,0","  100",",,0",,,,,"  133",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  739",",,0,0700","    0",",,0","    0",",,0","  133",",,0","  -22",",,0",,,,,"  -17",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   94",",,0","  -33",",,0",,,,,"   39",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   44",",,0"," -100",",,0",,,,,"  -44",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-22","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   72",",,0","  -83",",,0",,,,,"   56",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-23","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   78",",,0","  -22",",,0",,,,,"   61",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-24","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    3",",,0,0700","    0",",,0","    0",",,0","   94",",,0","   17",",,0",,,,,"   83",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-25","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  139",",,0","   39",",,0",,,,,"  106",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-26","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","   39",",,0",,,,,"  144",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-27","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","  194",",,0","   78",",,0",,,,,"  189",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-28","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   23",",,0,0700","    0",",,0","    0",",,0","  189",",,0","   -6",",,0",,,,,"   89",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-29","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  133",",,0","   33",",,0",,,,,"  106",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-11-30","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  106",",,0"," -100",",,0",,,,,"   11",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-01","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   50",",,0","  -94",",,0",,,,,"   28",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-02","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,"  128",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-03","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    8",",,0,0700","    0",",,0","    0",",,0","  128",",,0","   11",",,0",,,,,"   17",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-04","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  140",",,0,0700","    0",",,0","    0",",,0","   17",",,0","  -50",",,0",,,,,"  -44",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-05","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-06","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","    0",",,0","  -78",",,0",,,,,"   -6",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-07","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   78",",,0","  -22",",,0",,,,,"   61",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-08","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  117",",,0","   11",",,0",,,,,"   94",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-09","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   94",",,0","   22",",,0",,,,,"   78",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-10","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","  226",",,0,0700","    0",",,0","    0",",,0","   72",",,0","   17",",,0",,,,,"   72",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-11","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","   28",",,0,0700","    0",",,0","    0",",,0","  122",",,0","   39",",,0",,,,,"   72",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-12","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0",",,0","    0",",,0","  150",",,0","   39",",,0",,,,,"  133",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-13","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  133",",,0","  -11",",,0",,,,,"   33",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-14","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   89",",,0","   17",",,0",,,,,"   78",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-15","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   89",",,0","   11",",,0",,,,,"   78",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-16","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  139",",,0","   39",",,0",,,,,"  128",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-17","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  128",",,0"," -106",",,0",,,,,"  -89",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-18","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","  -56",",,0"," -172",",,0",,,,,"  -61",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-19","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0","T,,0,0700","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-20","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    0",",,0,0700","    0",",,0","    0",",,0","   89",",,0","  -56",",,0",,,,,"   50",",,0,1600",,,,,,,,,,,,,,,,,,,,
"USC00344820","1964-12-21","34.63333","-94.81667","793.1","KIAMICHI TOWER, OK US","    5",",,0,0700","    0",",,0","    0",",,0","   61",",,0","   17",",,0",,,,,"   56",",,0,1600",,,,,,,,,,,,,,,,,,,,
