"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00424970","2012-02-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0","T,,7","    0",",,7","   61",",,7","  -11",",,7","    0",",,7,1700",,,,,,,,
"USC00424970","2012-03-01","41.0972","-111.9972","1359.4","LAYTON, UT US","   30",",,7,1700","   46",",,7","    0","T,,7","   11",",,7","  -56",",,7","  -11",",,7,1700",,,,,,,,
"USC00424970","2012-03-02","41.0972","-111.9972","1359.4","LAYTON, UT US","   33",",,7,1700","   10",",,7","    0","T,,7","   11",",,7","  -67",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2012-03-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0","T,,7","   44",",,7","  -44",",,7","   33",",,7,1700",,,,,,,,
"USC00424970","2012-03-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  122",",,7","  -22",",,7","   94",",,7,1700",,,,,,,,
"USC00424970","2012-03-05","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  172",",,7","   -6",",,7","  161",",,7,1700",,,,,,,,
"USC00424970","2012-03-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0","T,,7","    0",",,7","  161",",,7","   -6",",,7","   -6",",,7,1700",,,,,,,,
"USC00424970","2012-03-07","41.0972","-111.9972","1359.4","LAYTON, UT US","   63",",,7,1700","   46",",,7","    0",",,7","   67",",,7","  -50",",,7","   39",",,7,1700",,,,,,,,
"USC00424970","2012-03-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   78",",,7","  -44",",,7","   78",",,7,1700",,,,,,,,
"USC00424970","2012-03-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  111",",,7","  -33",",,7","   83",",,7,1700",,,,,,,,
"USC00424970","2012-03-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","  -33",",,7",,,,,,,,,,
"USC00424970","2012-03-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  172",",,7","   17",",,7","  161",",,7,1700",,,,,,,,
"USC00424970","2012-03-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  183",",,7","   33",",,7","  178",",,7,1700",,,,,,,,
"USC00424970","2012-03-13","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  178",",,7","  100",",,7","  161",",,7,1700",,,,,,,,
"USC00424970","2012-03-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  161",",,7","   78",",,7","  150",",,7,1700",,,,,,,,
"USC00424970","2012-03-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   50",",,7","  189",",,7,1700",,,,,,,,
"USC00424970","2012-03-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   50",",,7","  156",",,7,1700",,,,,,,,
"USC00424970","2012-03-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  189",",,7","  106",",,7","  106",",,7,1700",,,,,,,,
"USC00424970","2012-03-18","41.0972","-111.9972","1359.4","LAYTON, UT US","   61",",,7,1700","    0",",,7","    0",",,7","  106",",,7","   17",",,7","   17",",,7,1700",,,,,,,,
"USC00424970","2012-03-19","41.0972","-111.9972","1359.4","LAYTON, UT US","   28",",,7,1700","   20",",,7","    0",",,7","   72",",,7","  -11",",,7","   56",",,7,1700",,,,,,,,
"USC00424970","2012-03-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","   78",",,7","  -39",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2012-03-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  167",",,7","   39",",,7","  156",",,7,1700",,,,,,,,
"USC00424970","2012-03-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   28",",,7","  206",",,7,1700",,,,,,,,
"USC00424970","2012-03-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","  128",",,7","  189",",,7,1700",,,,,,,,
"USC00424970","2012-03-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","   67",",,7","  206",",,7,1700",,,,,,,,
"USC00424970","2012-03-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   89",",,7","  200",",,7,1700",,,,,"    1",",,7",,
"USC00424970","2012-03-26","41.0972","-111.9972","1359.4","LAYTON, UT US","   18",",,7,1700","    0","T,,7","    0",",,7","  200",",,7","   17",",,7","   61",",,7,1700",,,,,"    1",",,7",,
"USC00424970","2012-03-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","    6",",,7","  144",",,7,1700",,,,,,,,
"USC00424970","2012-03-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  178",",,7","   61",",,7","  150",",,7,1700",,,,,,,,
"USC00424970","2012-03-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  150",",,7","   22",",,7","  128",",,7,1700",,,,,,,,
"USC00424970","2012-03-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","   61",",,7","  194",",,7,1700",,,,,,,,
"USC00424970","2012-03-31","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  244",",,7","  100",",,7","  239",",,7,1700",,,,,,,,
"USC00424970","2012-04-01","41.0972","-111.9972","1359.4","LAYTON, UT US","   10",",,7,1700","    0","T,,7","    0",",,7","  239",",,7","   17",",,7","   67",",,7,1700",,,,,,,,
"USC00424970","2012-04-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  128",",,7","  -22",",,7","  122",",,7,1700",,,,,,,,
"USC00424970","2012-04-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","   11",",,7","  139",",,7,1700",,,,,,,,
"USC00424970","2012-04-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  217",",,7","   50",",,7","  183",",,7,1700",,,,,,,,
"USC00424970","2012-04-06","41.0972","-111.9972","1359.4","LAYTON, UT US","   51",",,7,1700","   58",",,7","    0",",,7","  183",",,7","  -11",",,7","   61",",,7,1700",,,,,,,,
"USC00424970","2012-04-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  150",",,7","  -28",",,7","  133",",,7,1700",,,,,,,,
"USC00424970","2012-04-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  217",",,7","   11",",,7","  211",",,7,1700",,,,,,,,
"USC00424970","2012-04-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  239",",,7","   56",",,7","  206",",,7,1700",,,,,,,,
"USC00424970","2012-04-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  261",",,7","   78",",,7","  178",",,7,1700",,,,,,,,
"USC00424970","2012-04-12","41.0972","-111.9972","1359.4","LAYTON, UT US","  130",",,7,1700","    0",",,7","    0",",,7","  178",",,7","   39",",,7","   44",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-04-13","41.0972","-111.9972","1359.4","LAYTON, UT US","   25",",,7,1700","    0",",,7","    0",",,7","  128",",,7","   17",",,7","  111",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-04-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  144",",,7","   39",",,7","  117",",,7,1700",,,,,,,,
"USC00424970","2012-04-15","41.0972","-111.9972","1359.4","LAYTON, UT US","   56",",,7,1700","    0",",,7","    0",",,7","  133",",,7","   17",",,7","  128",",,7,1700",,,"    1",",,7",,,"    1",",,7"
"USC00424970","2012-04-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  156",",,7","   17",",,7","  139",",,7,1700",,,,,,,,
"USC00424970","2012-04-17","41.0972","-111.9972","1359.4","LAYTON, UT US","   63",",,7,1700","    0",",,7","    0",",,7","  150",",,7","   61",",,7","  150",",,7,1700",,,,,,,,
"USC00424970","2012-04-18","41.0972","-111.9972","1359.4","LAYTON, UT US","   25",",,7,1700","    0",",,7","    0",",,7","  150",",,7","   89",",,7","  128",",,7,1700",,,,,,,,
"USC00424970","2012-04-19","41.0972","-111.9972","1359.4","LAYTON, UT US","    3",",,7,1700","    0",",,7","    0",",,7","  161",",,7","   67",",,7","  144",",,7,1700",,,,,,,,
"USC00424970","2012-04-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","   61",",,7","  200",",,7,1700",,,,,,,,
"USC00424970","2012-04-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","   89",",,7","  244",",,7,1700",,,,,,,,
"USC00424970","2012-04-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  283",",,7","  111",",,7","  272",",,7,1700",,,,,,,,
"USC00424970","2012-04-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  300",",,7","  139",",,7","  261",",,7,1700",,,,,,,,
"USC00424970","2012-04-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  156",",,7","  278",",,7,1700",,,,,,,,
"USC00424970","2012-04-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  278",",,7","  161",",,7","  222",",,7,1700",,,,,,,,
"USC00424970","2012-04-26","41.0972","-111.9972","1359.4","LAYTON, UT US","  142",",,7,1700","    0",",,7","    0",",,7","  222",",,7","   28",",,7","   61",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-04-27","41.0972","-111.9972","1359.4","LAYTON, UT US","  142",",,7,1700","    0",",,7","    0",",,7","  222",",,7","   28",",,7","   61",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-04-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  117",",,7","  -17",",,7","  106",",,7,1700",,,,,,,,
"USC00424970","2012-04-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  150",",,7","   44",",,7","  144",",,7,1700",,,,,,,,
"USC00424970","2012-04-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  217",",,7","   50",",,7","  206",",,7,1700",,,,,,,,
"USC00424970","2012-05-01","41.0972","-111.9972","1359.4","LAYTON, UT US","   25",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   94",",,7","  183",",,7,1700",,,,,,,,
"USC00424970","2012-05-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  189",",,7","   94",",,7","  178",",,7,1700",,,,,,,,
"USC00424970","2012-05-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    5",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   89",",,7","  194",",,7,1700",,,,,,,,
"USC00424970","2012-05-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   56",",,7","  133",",,7,1700",,,,,,,,
"USC00424970","2012-05-05","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  156",",,7","   28",",,7","  144",",,7,1700",,,,,,,,
"USC00424970","2012-05-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","   61",",,7","  200",",,7,1700",,,,,,,,
"USC00424970","2012-05-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  233",",,7","   72",",,7","  222",",,7,1700",,,,,,,,
"USC00424970","2012-05-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","  106",",,7","  211",",,7,1700",,,,,,,,
"USC00424970","2012-05-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","   78",",,7","  244",",,7,1700",,,,,,,,
"USC00424970","2012-05-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  244",",,7","   94",",,7","  189",",,7,1700",,,,,,,,
"USC00424970","2012-05-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","   39",",,7","  189",",,7,1700",,,,,,,,
"USC00424970","2012-05-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   56",",,7","  200",",,7,1700",,,,,,,,
"USC00424970","2012-05-13","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  233",",,7","   89",",,7","  228",",,7,1700",,,,,,,,
"USC00424970","2012-05-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  272",",,7","   83",",,7","  261",",,7,1700",,,,,,,,
"USC00424970","2012-05-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  306",",,7","  122",",,7","  250",",,7,1700",,,,,,,,
"USC00424970","2012-05-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","  278",",,7","  128",",,7","  239",",,7,1700",,,,,,,,
"USC00424970","2012-05-17","41.0972","-111.9972","1359.4","LAYTON, UT US","   71",",,7,1700","    0",",,7","    0",",,7","  239",",,7","   78",",,7","  150",",,7,1700",,,"    1",",,7",,,"    1",",,7"
"USC00424970","2012-05-19","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   61",",,7","  189",",,7,1700",,,,,,,,
"USC00424970","2012-05-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  261",",,7","   89",",,7","  206",",,7,1700",,,,,,,,
"USC00424970","2012-05-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  317",",,7","  128",",,7","  311",",,7,1700",,,,,,,,
"USC00424970","2012-05-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  311",",,7","  172",",,7","  250",",,7,1700",,,,,,,,
"USC00424970","2012-05-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  250",",,7","  106",",,7","  161",",,7,1700",,,,,,,,
"USC00424970","2012-05-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  167",",,7","   44",",,7","  161",",,7,1700",,,,,,,,
"USC00424970","2012-05-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  217",",,7","  111",",,7","  211",",,7,1700",,,,,,,,
"USC00424970","2012-05-26","41.0972","-111.9972","1359.4","LAYTON, UT US","   51",",,7,1700","    0",",,7","    0",",,7","  211",",,7","   78",",,7","  128",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-05-27","41.0972","-111.9972","1359.4","LAYTON, UT US","   38",",,7,1700","    0",",,7","    0",",,7","  150",",,7","   61",",,7","  144",",,7,1700",,,,,,,,
"USC00424970","2012-05-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  200",",,7","   50",",,7","  194",",,7,1700",,,,,,,,
"USC00424970","2012-05-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  261",",,7","   94",",,7","  250",",,7,1700",,,,,,,,
"USC00424970","2012-05-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  250",",,7","  106",",,7","  250",",,7,1700",,,,,,,,
"USC00424970","2012-05-31","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","  111",",,7","  244",",,7,1700",,,,,,,,
"USC00424970","2012-06-01","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  139",",,7","  272",",,7,1700",,,,,,,,
"USC00424970","2012-06-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  322",",,7","  139",",,7","  317",",,7,1700",,,,,,,,
"USC00424970","2012-06-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  317",",,7","  167",",,7","  300",",,7,1700",,,,,,,,
"USC00424970","2012-06-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  167",",,7","  317",",,7,1700",,,,,,,,
"USC00424970","2012-06-05","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","  322",",,7","   89",",,7","   89",",,7,1700",,,,,,,,
"USC00424970","2012-06-06","41.0972","-111.9972","1359.4","LAYTON, UT US","   13",",,7,1700","    0",",,7","    0",",,7","  172",",,7","   44",",,7","  156",",,7,1700",,,,,,,,
"USC00424970","2012-06-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","   56",",,7","  217",",,7,1700",,,,,,,,
"USC00424970","2012-06-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  111",",,7","  283",",,7,1700",,,,,,,,
"USC00424970","2012-06-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  122",",,7","  133",",,7,1700",,,,,,,,
"USC00424970","2012-06-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  178",",,7","   44",",,7","  178",",,7,1700",,,,,,,,
"USC00424970","2012-06-11","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  239",",,7","   83",",,7","  233",",,7,1700",,,,,,,,
"USC00424970","2012-06-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  278",",,7","  106",",,7","  250",",,7,1700",,,,,,,,
"USC00424970","2012-06-13","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  139",",,7","  272",",,7,1700",,,,,,,,
"USC00424970","2012-06-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  278",",,7","  144",",,7","  267",",,7,1700",,,,,,,,
"USC00424970","2012-06-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  150",",,7","  256",",,7,1700",,,,,,,,
"USC00424970","2012-06-16","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  294",",,7","  144",",,7","  283",",,7,1700",,,,,,,,
"USC00424970","2012-06-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  333",",,7","  167",",,7","  328",",,7,1700",,,,,,,,
"USC00424970","2012-06-18","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  328",",,7","  117",",,7","  233",",,7,1700",,,,,,,,
"USC00424970","2012-06-19","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  233",",,7","   94",",,7","  217",",,7,1700",,,,,,,,
"USC00424970","2012-06-20","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  322",",,7","  106",",,7","  322",",,7,1700",,,,,,,,
"USC00424970","2012-06-21","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  333",",,7","  172",",,7","  333",",,7,1700",,,,,,,,
"USC00424970","2012-06-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  344",",,7","  172",",,7","  322",",,7,1700",,,,,,,,
"USC00424970","2012-06-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  206",",,7","  333",",,7,1700",,,,,,,,
"USC00424970","2012-06-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  333",",,7","  206",",,7","  283",",,7,1700",,,,,,,,
"USC00424970","2012-06-25","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  206",",,7","  333",",,7,1700",,,,,,,,
"USC00424970","2012-06-26","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  333",",,7","  206",",,7","  283",",,7,1700",,,,,,,,
"USC00424970","2012-06-27","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  294",",,7","  133",",,7","  289",",,7,1700",,,,,,,,
"USC00424970","2012-06-28","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  344",",,7","  156",",,7","  244",",,7,1700",,,,,,,,
"USC00424970","2012-06-29","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  178",",,7","  328",",,7,1700",,,,,,,,
"USC00424970","2012-06-30","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  344",",,7","  172",",,7","  328",",,7,1700",,,,,,,,
"USC00424970","2012-07-01","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  356",",,7","  167",",,7","  339",",,7,1700",,,,,,,,
"USC00424970","2012-07-02","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  172",",,7","  322",",,7,1700",,,,,,,,
"USC00424970","2012-07-03","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  344",",,7","  200",",,7","  333",",,7,1700",,,,,,,,
"USC00424970","2012-07-04","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  333",",,7","  161",",,7","  267",",,7,1700",,,,,,,,
"USC00424970","2012-07-05","41.0972","-111.9972","1359.4","LAYTON, UT US","   56",",,7,1700","    0",",,7","    0",",,7","  283",",,7","  167",",,7","  211",",,7,1700",,,,,,,,
"USC00424970","2012-07-06","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  283",",,7","  161",",,7","  272",",,7,1700",,,,,,,,
"USC00424970","2012-07-07","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  322",",,7","  183",",,7","  272",",,7,1700",,,,,,,,
"USC00424970","2012-07-08","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  189",",,7","  333",",,7,1700",,,,,,,,
"USC00424970","2012-07-09","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  356",",,7","  206",",,7","  339",",,7,1700",,,,,,,,
"USC00424970","2012-07-10","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  361",",,7","  206",",,7","  350",",,7,1700",,,,,,,,
"USC00424970","2012-07-11","41.0972","-111.9972","1359.4","LAYTON, UT US","   23",",,7,1700","    0",",,7","    0",",,7","  367",",,7","  211",",,7","  356",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-07-12","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  367",",,7","  206",",,7","  356",",,7,1700",,,,,,,,
"USC00424970","2012-07-13","41.0972","-111.9972","1359.4","LAYTON, UT US","   20",",,7,1700","    0",",,7","    0",",,7","  356",",,7","  189",",,7","  233",",,7,1700",,,,,,,,
"USC00424970","2012-07-14","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  278",",,7","  167",",,7","  272",",,7,1700",,,,,,,,
"USC00424970","2012-07-15","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  306",",,7","  172",",,7","  278",",,7,1700",,,,,,,,
"USC00424970","2012-07-16","41.0972","-111.9972","1359.4","LAYTON, UT US","   74",",,7,1700","    0",",,7","    0",",,7","  300",",,7","  150",",,7","  294",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-07-17","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  328",",,7","  172",",,7","  311",",,7,1700",,,,,,,,
"USC00424970","2012-07-18","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  344",",,7","  167",",,7","  300",",,7,1700",,,,,,,,
"USC00424970","2012-07-19","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  350",",,7","  189",",,7","  339",",,7,1700",,,,,,,,
"USC00424970","2012-07-22","41.0972","-111.9972","1359.4","LAYTON, UT US","    0",",,7,1700","    0",",,7","    0",",,7","  339",",,7","  211",",,7","  311",",,7,1700",,,,,,,,
"USC00424970","2012-07-23","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","  317",",,7","  206",",,7","  289",",,7,1700",,,"    1",",,7",,,,
"USC00424970","2012-07-24","41.0972","-111.9972","1359.4","LAYTON, UT US","    0","T,,7,1700","    0",",,7","    0",",,7","  289",",,7","  200",",,7","  289",",,7,1700",,,"    1",",,7",,,,
