"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00240821","1951-05-10","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-11","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-12","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-13","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-14","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-15","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-16","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-17","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-18","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-19","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-20","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-21","45.28333","-106.35","915.0","BIRNEY 7 E, MT US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-22","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-23","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-24","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-25","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-26","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-27","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-28","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-29","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-30","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240821","1951-05-31","45.28333","-106.35","915.0","BIRNEY 7 E, MT US",,,"    0",",,0","    0",",,0",,,,,"    2",",,0",,,"  325",",,0",,,,,,,,,,,,,,,,
