"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00462488","1953-04-12","39.15","-80.4","326.1","DUCK CREEK, WV US","   81",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-13","39.15","-80.4","326.1","DUCK CREEK, WV US","   38",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-14","39.15","-80.4","326.1","DUCK CREEK, WV US","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-15","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-04-16","39.15","-80.4","326.1","DUCK CREEK, WV US","   41",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-04-17","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-04-18","39.15","-80.4","326.1","DUCK CREEK, WV US","   33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-19","39.15","-80.4","326.1","DUCK CREEK, WV US","   97",",,0",,,"    0","T,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-20","39.15","-80.4","326.1","DUCK CREEK, WV US","   25",",,0",,,"   51",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-04-21","39.15","-80.4","326.1","DUCK CREEK, WV US","   74",",,0",,,"   51",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-22","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-04-23","39.15","-80.4","326.1","DUCK CREEK, WV US","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-24","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-25","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-26","39.15","-80.4","326.1","DUCK CREEK, WV US","   15",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-04-27","39.15","-80.4","326.1","DUCK CREEK, WV US","   76",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-04-28","39.15","-80.4","326.1","DUCK CREEK, WV US","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-29","39.15","-80.4","326.1","DUCK CREEK, WV US","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-04-30","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-01","39.15","-80.4","326.1","DUCK CREEK, WV US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-02","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-05-03","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-04","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-05","39.15","-80.4","326.1","DUCK CREEK, WV US","  315",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-06","39.15","-80.4","326.1","DUCK CREEK, WV US","  406",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-07","39.15","-80.4","326.1","DUCK CREEK, WV US","  102",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-08","39.15","-80.4","326.1","DUCK CREEK, WV US","  112",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-09","39.15","-80.4","326.1","DUCK CREEK, WV US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-10","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-11","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-12","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-13","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-14","39.15","-80.4","326.1","DUCK CREEK, WV US","   71",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-15","39.15","-80.4","326.1","DUCK CREEK, WV US","  140",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-16","39.15","-80.4","326.1","DUCK CREEK, WV US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-17","39.15","-80.4","326.1","DUCK CREEK, WV US","   56",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-18","39.15","-80.4","326.1","DUCK CREEK, WV US","   43",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-05-19","39.15","-80.4","326.1","DUCK CREEK, WV US","   46",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-20","39.15","-80.4","326.1","DUCK CREEK, WV US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-21","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-05-22","39.15","-80.4","326.1","DUCK CREEK, WV US","   86",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-23","39.15","-80.4","326.1","DUCK CREEK, WV US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-24","39.15","-80.4","326.1","DUCK CREEK, WV US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-05-25","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-26","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-27","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-28","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-29","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-30","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-05-31","39.15","-80.4","326.1","DUCK CREEK, WV US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-01","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-02","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-03","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-04","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-05","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-06","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-07","39.15","-80.4","326.1","DUCK CREEK, WV US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-08","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-09","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-10","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-11","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-12","39.15","-80.4","326.1","DUCK CREEK, WV US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-13","39.15","-80.4","326.1","DUCK CREEK, WV US","  109",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-14","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-15","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-16","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-17","39.15","-80.4","326.1","DUCK CREEK, WV US","  526",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-18","39.15","-80.4","326.1","DUCK CREEK, WV US","    8",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-19","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-20","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-21","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-22","39.15","-80.4","326.1","DUCK CREEK, WV US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-23","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-06-24","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-25","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-06-26","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-27","39.15","-80.4","326.1","DUCK CREEK, WV US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-28","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-29","39.15","-80.4","326.1","DUCK CREEK, WV US","  305",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-06-30","39.15","-80.4","326.1","DUCK CREEK, WV US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-01","39.15","-80.4","326.1","DUCK CREEK, WV US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-02","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-03","39.15","-80.4","326.1","DUCK CREEK, WV US","  244",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-04","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-05","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-06","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-07","39.15","-80.4","326.1","DUCK CREEK, WV US","   48",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-08","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-09","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-10","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-11","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-07-12","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-13","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-14","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-15","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-16","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-17","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-18","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-19","39.15","-80.4","326.1","DUCK CREEK, WV US","   33",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-20","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-21","39.15","-80.4","326.1","DUCK CREEK, WV US","    5",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-07-22","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-23","39.15","-80.4","326.1","DUCK CREEK, WV US","  178",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-24","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-25","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-07-26","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-27","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-28","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-07-29","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-07-30","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-07-31","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-01","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-02","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-08-03","39.15","-80.4","326.1","DUCK CREEK, WV US","   66",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-08-04","39.15","-80.4","326.1","DUCK CREEK, WV US","   33",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-08-05","39.15","-80.4","326.1","DUCK CREEK, WV US","  198",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-06","39.15","-80.4","326.1","DUCK CREEK, WV US","  394",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-07","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-08","39.15","-80.4","326.1","DUCK CREEK, WV US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-08-09","39.15","-80.4","326.1","DUCK CREEK, WV US","  119",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-10","39.15","-80.4","326.1","DUCK CREEK, WV US","  127",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-11","39.15","-80.4","326.1","DUCK CREEK, WV US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-12","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-13","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-14","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-15","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-16","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-17","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-18","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-19","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-20","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-21","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-22","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-23","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-24","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-25","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-08-26","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-27","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-28","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-29","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-30","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-08-31","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-01","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-02","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-09-03","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-04","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-09-05","39.15","-80.4","326.1","DUCK CREEK, WV US","  132",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-06","39.15","-80.4","326.1","DUCK CREEK, WV US","   76",",,0","    0",",,0","    0",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00462488","1953-09-07","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-08","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-09","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-10","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-11","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-09-12","39.15","-80.4","326.1","DUCK CREEK, WV US","   84",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00462488","1953-09-13","39.15","-80.4","326.1","DUCK CREEK, WV US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00462488","1953-09-14","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-15","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-16","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-17","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-18","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00462488","1953-09-19","39.15","-80.4","326.1","DUCK CREEK, WV US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
