"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00217009","1961-04-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   18",",,6",,,,,"   67",",,6","  -17",",,6"
"USC00217009","1961-04-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"   89",",,6","  -28",",,6"
"USC00217009","1961-04-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   81",",,6",,,,,"   56",",,6","   22",",,6"
"USC00217009","1961-04-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6","   13",",,6",,,"   22",",,6","  -50",",,6"
"USC00217009","1961-04-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  127",",,6","   71",",,6","    0","T,,6","   -6",",,6","  -56",",,6"
"USC00217009","1961-04-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   53",",,6","   15",",,6","   76",",,6","   22",",,6","   -6",",,6"
"USC00217009","1961-04-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,"   25",",,6","   72",",,6","  -17",",,6"
"USC00217009","1961-04-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  161",",,6","    6",",,6"
"USC00217009","1961-04-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6",,,,,"  144",",,6","   56",",,6"
"USC00217009","1961-04-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  172",",,6","   17",",,6"
"USC00217009","1961-04-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  178",",,6","   39",",,6"
"USC00217009","1961-04-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   56",",,6",,,,,"   94",",,6","   50",",,6"
"USC00217009","1961-04-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  111",",,6","   50",",,6"
"USC00217009","1961-04-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    5",",,6",,,,,"   56",",,6","   -6",",,6"
"USC00217009","1961-04-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  111",",,6","   -6",",,6"
"USC00217009","1961-04-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  117",",,6","  -11",",,6"
"USC00217009","1961-04-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"   67",",,6","  -17",",,6"
"USC00217009","1961-04-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6",,,,,"  111",",,6","  -11",",,6"
"USC00217009","1961-04-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  106",",,6","  -11",",,6"
"USC00217009","1961-05-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  111",",,6","  -39",",,6"
"USC00217009","1961-05-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  122",",,6","  -22",",,6"
"USC00217009","1961-05-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  161",",,6","  -17",",,6"
"USC00217009","1961-05-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  183",",,6","   22",",,6"
"USC00217009","1961-05-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   15",",,6",,,,,"  150",",,6","   67",",,6"
"USC00217009","1961-05-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    5",",,6",,,,,"  133",",,6","   67",",,6"
"USC00217009","1961-05-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  259",",,6",,,,,"  228",",,6","   56",",,6"
"USC00217009","1961-05-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  133",",,6","   44",",,6"
"USC00217009","1961-05-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  100",",,6","   17",",,6"
"USC00217009","1961-05-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  228",",,6","   22",",,6"
"USC00217009","1961-05-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  267",",,6","  111",",,6"
"USC00217009","1961-05-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  294",",,6","  122",",,6"
"USC00217009","1961-05-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  283",",,6","  156",",,6"
"USC00217009","1961-05-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  345",",,6",,,,,"  239",",,6","  122",",,6"
"USC00217009","1961-05-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   18",",,6",,,,,"  128",",,6","   50",",,6"
"USC00217009","1961-05-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  144",",,6","   33",",,6"
"USC00217009","1961-05-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  183",",,6",,,,,"  106",",,6","   61",",,6"
"USC00217009","1961-05-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6",,,,,"  100",",,6","   50",",,6"
"USC00217009","1961-05-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   25",",,6",,,,,"  133",",,6","   67",",,6"
"USC00217009","1961-05-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  167",",,6","   83",",,6"
"USC00217009","1961-05-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  206",",,6","   89",",,6"
"USC00217009","1961-05-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  189",",,6","   56",",,6"
"USC00217009","1961-05-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  222",",,6","   44",",,6"
"USC00217009","1961-05-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  244",",,6","   83",",,6"
"USC00217009","1961-05-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   41",",,6",,,,,"  172",",,6","   39",",,6"
"USC00217009","1961-05-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  150",",,6","   -6",",,6"
"USC00217009","1961-05-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  228",",,6","   44",",,6"
"USC00217009","1961-05-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  250",",,6","   89",",,6"
"USC00217009","1961-05-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  217",",,6","   78",",,6"
"USC00217009","1961-05-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  244",",,6","   67",",,6"
"USC00217009","1961-05-31","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  457",",,6",,,,,"  289",",,6","  139",",,6"
"USC00217009","1961-06-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  239",",,6","  144",",,6"
"USC00217009","1961-06-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  217",",,6","  111",",,6"
"USC00217009","1961-06-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  228",",,6","   61",",,6"
"USC00217009","1961-06-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  272",",,6","  100",",,6"
"USC00217009","1961-06-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  272",",,6","  117",",,6"
"USC00217009","1961-06-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   10",",,6",,,,,"  250",",,6","  156",",,6"
"USC00217009","1961-06-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   38",",,6",,,,,"  222",",,6","  156",",,6"
"USC00217009","1961-06-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  261",",,6","  161",",,6"
"USC00217009","1961-06-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    3",",,6",,,,,"  289",",,6","  150",",,6"
"USC00217009","1961-06-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  394",",,6",,,,,"  306",",,6","  172",",,6"
"USC00217009","1961-06-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  289",",,6","  178",",,6"
"USC00217009","1961-06-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  109",",,6",,,,,"  300",",,6","  178",",,6"
"USC00217009","1961-06-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  244",",,6","  167",",,6"
"USC00217009","1961-06-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  206",",,6","  106",",,6"
"USC00217009","1961-06-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  189",",,6","   56",",,6"
"USC00217009","1961-06-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  228",",,6","   78",",,6"
"USC00217009","1961-06-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  244",",,6","   89",",,6"
"USC00217009","1961-06-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  272",",,6","  128",",,6"
"USC00217009","1961-06-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  196",",,6",,,,,"  211",",,6","   89",",,6"
"USC00217009","1961-06-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  211",",,6","   72",",,6"
"USC00217009","1961-06-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   15",",,6",,,,,"  256",",,6","  100",",,6"
"USC00217009","1961-06-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  211",",,6","  122",",,6"
"USC00217009","1961-06-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  211",",,6","   89",",,6"
"USC00217009","1961-06-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  239",",,6","   89",",,6"
"USC00217009","1961-06-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  239",",,6","   89",",,6"
"USC00217009","1961-06-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  283",",,6","  106",",,6"
"USC00217009","1961-06-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  306",",,6","  178",",,6"
"USC00217009","1961-06-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,"  328",",,6","  189",",,6"
"USC00217009","1961-06-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,"  311",",,6","  200",",,6"
"USC00217009","1961-06-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  229",",,6",,,,,"  333",",,6","  189",",,6"
"USC00217009","1961-07-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  381",",,6",,,,,,,,
"USC00217009","1961-07-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   13",",,6",,,,,,,,
"USC00217009","1961-07-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   91",",,6",,,,,,,,
"USC00217009","1961-07-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  112",",,6",,,,,,,,
"USC00217009","1961-07-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   79",",,6",,,,,,,,
"USC00217009","1961-07-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   86",",,6",,,,,,,,
"USC00217009","1961-07-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  127",",,6",,,,,,,,
"USC00217009","1961-07-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1961-07-31","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  236",",,6",,,,,,,,
"USC00217009","1967-08-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   51",",,6",,,,,,,,
"USC00217009","1967-08-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  406",",,6",,,,,,,,
"USC00217009","1967-08-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   64",",,6",,,,,,,,
"USC00217009","1967-08-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   51",",,6",,,,,,,,
"USC00217009","1967-08-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   51",",,6",,,,,,,,
"USC00217009","1967-08-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  117",",,6",,,,,,,,
"USC00217009","1967-09-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   76",",,6",,,,,,,,
"USC00217009","1967-09-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  267",",,6",,,,,,,,
"USC00217009","1967-09-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,,,,
"USC00217009","1967-10-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   20",",,6",,,,,,,,
"USC00217009","1967-10-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  127",",,6",,,,,,,,
"USC00217009","1967-10-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  246",",,6",,,,,,,,
"USC00217009","1967-10-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   61",",,6",,,,,,,,
"USC00217009","1967-10-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   38",",,6",,,,,,,,
"USC00217009","1968-04-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   18",",,6",,,,,,,,
"USC00217009","1968-04-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,,,,
"USC00217009","1968-04-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  127",",,6",,,,,,,,
"USC00217009","1968-04-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   25",",,6",,,,,,,,
"USC00217009","1968-04-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  226",",,6",,,,,,,,
"USC00217009","1968-04-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   86",",,6",,,,,,,,
"USC00217009","1968-04-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  229",",,6",,,,,,,,
"USC00217009","1968-04-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  315",",,6",,,,,,,,
"USC00217009","1968-04-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-04-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   38",",,6",,,,,,,,
"USC00217009","1968-04-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","T,,6",,,,,,,,
"USC00217009","1968-05-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   76",",,6",,,,,,,,
"USC00217009","1968-05-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   25",",,6",,,,,,,,
"USC00217009","1968-05-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   48",",,6",,,,,,,,
"USC00217009","1968-05-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   30",",,6",,,,,,,,
"USC00217009","1968-05-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  323",",,6",,,,,,,,
"USC00217009","1968-05-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   51",",,6",,,,,,,,
"USC00217009","1968-05-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   81",",,6",,,,,,,,
"USC00217009","1968-05-20","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-21","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-22","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-23","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-24","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-25","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   76",",,6",,,,,,,,
"USC00217009","1968-05-26","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  127",",,6",,,,,,,,
"USC00217009","1968-05-27","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  102",",,6",,,,,,,,
"USC00217009","1968-05-28","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   25",",,6",,,,,,,,
"USC00217009","1968-05-29","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   30",",,6",,,,,,,,
"USC00217009","1968-05-30","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-05-31","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-01","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-02","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-03","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-04","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-05","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-06","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-07","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   76",",,6",,,,,,,,
"USC00217009","1968-07-08","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-09","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-10","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-11","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-12","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  231",",,6",,,,,,,,
"USC00217009","1968-07-13","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","  244",",,6",,,,,,,,
"USC00217009","1968-07-14","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   20",",,6",,,,,,,,
"USC00217009","1968-07-15","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   51",",,6",,,,,,,,
"USC00217009","1968-07-16","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-17","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","   38",",,6",,,,,,,,
"USC00217009","1968-07-18","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
"USC00217009","1968-07-19","44.06667","-92.46667","299.0","ROCHESTER SEWAGE, MN US","    0","P,,6",,,,,,,,
