"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00236263","1949-11-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-11-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-11-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-11-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-11-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00236263","1949-11-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-11-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00236263","1949-12-04","37.53333","-91.05",,"OATES TOWER, MO US","   97",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00236263","1949-12-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00236263","1949-12-10","37.53333","-91.05",,"OATES TOWER, MO US","   46",",,0","    0","T,,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,0",,,,,,,,,,,,
"USC00236263","1949-12-11","37.53333","-91.05",,"OATES TOWER, MO US","  124",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-12","37.53333","-91.05",,"OATES TOWER, MO US","   23",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-13","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-17","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-18","37.53333","-91.05",,"OATES TOWER, MO US","  137",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-21","37.53333","-91.05",,"OATES TOWER, MO US","  254",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0","    1",",,0",,,,
"USC00236263","1949-12-22","37.53333","-91.05",,"OATES TOWER, MO US","  401",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-26","37.53333","-91.05",,"OATES TOWER, MO US","  145",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00236263","1949-12-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1949-12-31","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00236263","1950-05-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-19","37.53333","-91.05",,"OATES TOWER, MO US","  119",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-20","37.53333","-91.05",,"OATES TOWER, MO US","  104",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-26","37.53333","-91.05",,"OATES TOWER, MO US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-28","37.53333","-91.05",,"OATES TOWER, MO US","  165",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-29","37.53333","-91.05",,"OATES TOWER, MO US","   23",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-30","37.53333","-91.05",,"OATES TOWER, MO US","  178",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-05-31","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-01","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-03","37.53333","-91.05",,"OATES TOWER, MO US","  168",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-04","37.53333","-91.05",,"OATES TOWER, MO US","  109",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-13","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-19","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-21","37.53333","-91.05",,"OATES TOWER, MO US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-24","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-28","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-29","37.53333","-91.05",,"OATES TOWER, MO US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-06-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-04","37.53333","-91.05",,"OATES TOWER, MO US","   99",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-05","37.53333","-91.05",,"OATES TOWER, MO US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-13","37.53333","-91.05",,"OATES TOWER, MO US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-17","37.53333","-91.05",,"OATES TOWER, MO US","   36",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-19","37.53333","-91.05",,"OATES TOWER, MO US","   69",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-23","37.53333","-91.05",,"OATES TOWER, MO US","  218",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-26","37.53333","-91.05",,"OATES TOWER, MO US","  127",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1950-07-31","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-01","37.53333","-91.05",,"OATES TOWER, MO US","   94",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-08","37.53333","-91.05",,"OATES TOWER, MO US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-09","37.53333","-91.05",,"OATES TOWER, MO US",,,"    0",",,0","    0",",,0","    2",",,0",,,"  117",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-13","37.53333","-91.05",,"OATES TOWER, MO US","  447",",,0","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-14","37.53333","-91.05",,"OATES TOWER, MO US","  498",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-15","37.53333","-91.05",,"OATES TOWER, MO US","   51",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-16","37.53333","-91.05",,"OATES TOWER, MO US","   46",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-18","37.53333","-91.05",,"OATES TOWER, MO US","  211",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-28","37.53333","-91.05",,"OATES TOWER, MO US","  124",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-29","37.53333","-91.05",,"OATES TOWER, MO US","  127",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-30","37.53333","-91.05",,"OATES TOWER, MO US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-08-31","37.53333","-91.05",,"OATES TOWER, MO US","  180",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-01","37.53333","-91.05",,"OATES TOWER, MO US","  170",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-02","37.53333","-91.05",,"OATES TOWER, MO US","   91",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-03","37.53333","-91.05",,"OATES TOWER, MO US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-04","37.53333","-91.05",,"OATES TOWER, MO US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-08","37.53333","-91.05",,"OATES TOWER, MO US","  124",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-09","37.53333","-91.05",,"OATES TOWER, MO US","   61",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-10","37.53333","-91.05",,"OATES TOWER, MO US","  185",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1950-09-11","37.53333","-91.05",,"OATES TOWER, MO US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
