"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00067969","1954-10-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  289",",,0","  189",",,0","  256",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  133",",,0","  194",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-06","41.06667","-73.5","34.1","STAMFORD, CT US","   18",",,0","    0",",,0","    0",",,0","  194",",,0","   94",",,0","  133",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-07","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   22",",,0","   89",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   -6",",,0","  111",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   39",",,0","  178",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  244",",,0","  144",",,0","  200",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0",",,0","    0",",,0","  261",",,0","  150",",,0","  222",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  161",",,0","  228",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  167",",,0","  244",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-14","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  161",",,0","  211",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-15","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","  183",",,0","  217",",,0",,,,,,,,,,,,,"    1",",,0",,
"USC00067969","1954-10-16","41.06667","-73.5","34.1","STAMFORD, CT US","   84",",,0","    0",",,0","    0",",,0","  233",",,0","  117",",,0","  156",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   44",",,0","  139",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   17",",,0","  133",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   50",",,0","  122",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-20","41.06667","-73.5","34.1","STAMFORD, CT US","    8",",,0","    0",",,0","    0",",,0","  156",",,0","   67",",,0","  128",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-21","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   67",",,0","  122",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-22","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   33",",,0","  100",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   11",",,0","  183",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   72",",,0","  172",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   39",",,0","  144",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   72",",,0","  167",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-27","41.06667","-73.5","34.1","STAMFORD, CT US","   51",",,0","    0",",,0","    0",",,0","  211",",,0","  111",",,0","  156",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-28","41.06667","-73.5","34.1","STAMFORD, CT US","   10",",,0","    0",",,0","    0",",,0","  156",",,0","   28",",,0","   94",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-29","41.06667","-73.5","34.1","STAMFORD, CT US","  249",",,0","    0",",,0","    0",",,0","  128",",,0","   22",",,0","  100",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-30","41.06667","-73.5","34.1","STAMFORD, CT US","   46",",,0","    0",",,0","    0",",,0","  106",",,0","   61",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-10-31","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0","    0",",,0","    0",",,0","  133",",,0","    0",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  117",",,0","  -17",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-02","41.06667","-73.5","34.1","STAMFORD, CT US","  173",",,0",,,,,"  117",",,0","   -6",",,0","  106",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00067969","1954-11-03","41.06667","-73.5","34.1","STAMFORD, CT US","  343",",,0",,,,,"  128",",,0","   39",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-04","41.06667","-73.5","34.1","STAMFORD, CT US","   13",",,0",,,,,"  128",",,0","   39",",,0","   83",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-05","41.06667","-73.5","34.1","STAMFORD, CT US","   51",",,0",,,,,"   89",",,0","   33",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-06","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  100",",,0","   39",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-07","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  100",",,0","   -6",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  161",",,0","  -22",",,0","  117",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  117",",,0","    6",",,0","   56",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"   72",",,0","  -44",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  117",",,0","  -44",",,0","   83",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0",,,,,"  156",",,0","   11",",,0","   72",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"   72",",,0","  -39",",,0","   28",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-14","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  144",",,0","  -11",",,0","  139",",I,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-15","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  122",",I,0","    6",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-16","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  106",",,0","  -22",",,0","  106",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-17","41.06667","-73.5","34.1","STAMFORD, CT US","   25",",,0",,,,,"  128",",,0","   89",",,0","  128",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"  133",",,0","  106",",,0","  128",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-19","41.06667","-73.5","34.1","STAMFORD, CT US","    8",",,0",,,,,"  128",",,0","  111",",,0","  122",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1954-11-20","41.06667","-73.5","34.1","STAMFORD, CT US","  231",",,0",,,,,"  167",",,0","  111",",,0","  139",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1954-11-21","41.06667","-73.5","34.1","STAMFORD, CT US","  472",",,0",,,,,"  156",",,0","   44",",,0","   56",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1954-11-22","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"   83",",,0","   -6",",,0","   39",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"   89",",,0","  -17",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-24","41.06667","-73.5","34.1","STAMFORD, CT US","  109",",,0",,,,,"   67",",,0","   28",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-25","41.06667","-73.5","34.1","STAMFORD, CT US","   30",",,0",,,,,"   78",",,0","   33",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-26","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0",,,,,"   83",",,0","  -28",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-27","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0",,,,,"   83",",,0","  -22",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-28","41.06667","-73.5","34.1","STAMFORD, CT US","   13",",,0",,,,,"  117",",,0","   39",",,0","   89",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-29","41.06667","-73.5","34.1","STAMFORD, CT US","  193",",,0",,,,,"   89",",,0","   39",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-11-30","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0",,,,,"   89",",,0","   22",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   61",",,0","   17",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-02","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   33",",,0","  -50",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-03","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   11",",,0","  -67",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   28",",,0","  -78",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   67",",,0","   -6",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-06","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   11",",,0","  -72",",,0","  -67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-07","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"  -17",",,0"," -100",",,0","  -44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   39",",,0","  -61",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-09","41.06667","-73.5","34.1","STAMFORD, CT US","   89",",,0","    0",",,0",,,"  106",",,0","  -11",",,0","   83",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-10","41.06667","-73.5","34.1","STAMFORD, CT US","   28",",,0","    0",",,0",,,"   83",",,0","    6",",,0","   28",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   39",",,0","  -17",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   56",",,0","  -61",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   50",",,0","  -17",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-14","41.06667","-73.5","34.1","STAMFORD, CT US","  203",",,0","    0",",,0",,,"   67",",,0","  -11",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-15","41.06667","-73.5","34.1","STAMFORD, CT US","   64",",,0","    0",",,0",,,"  100",",,0","   33",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-16","41.06667","-73.5","34.1","STAMFORD, CT US","   33",",,0","    0",",,0",,,"   67",",,0","    6",",,0","   17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   22",",,0","  -61",",,0","    6",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-18","41.06667","-73.5","34.1","STAMFORD, CT US","  211",",,0","    0",",,0",,,"  122",",,0","    6",",,0","  106",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"  106",",,0","    6",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   44",",,0","  -39",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-21","41.06667","-73.5","34.1","STAMFORD, CT US","    8",",,0","    5",",,0",,,"  -22",",,0","  -78",",,0","  -50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-22","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"    0",",,0","  -83",",,0","  -39",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   50",",,0","  -67",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   94",",,0","   17",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   44",",,0","  -44",",,0","  -11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   61",",,0","  -28",",,0","   28",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-27","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"  106",",,0","  -17",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-28","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"  106",",,0","   -6",",,0","   89",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-29","41.06667","-73.5","34.1","STAMFORD, CT US","   48",",,0","    0",",,0",,,"  128",",,0","   33",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-30","41.06667","-73.5","34.1","STAMFORD, CT US","  282",",,0","    0",",,0",,,"   89",",,0","   11",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1954-12-31","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0",,,"   67",",,0","  -17",",,0","   39",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-01","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   56",",,0","  -22",",,0","   22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-02","41.06667","-73.5","34.1","STAMFORD, CT US","   69",",,0","    0",",,0","    0",",,0","  111",",,0","   -6",",,0","   78",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-03","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","    0",",,0","   56",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-04","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0","    0",",,0","    0",",,0","   78",",,0","   22",",,0","   22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   28",",,0","  -67",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-06","41.06667","-73.5","34.1","STAMFORD, CT US","   48",",,0","    0",",,0","    0",",,0","   39",",,0","   -6",",,0","   28",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-07","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   28",",,0","  -28",",,0","  -11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   33",",,0","  -56",",,0","   -6",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   44",",,0","  -44",",,0","   17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0","T,,0","    0",",,0","   56",",,0","  -11",",,0","   22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-11","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   22",",,0","  -61",",,0","   -6",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-12","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0","  -78",",,0","  -28",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-13","41.06667","-73.5","34.1","STAMFORD, CT US","    5",",,0","    5",",,0","    0","T,,0","  -22",",,0","  -44",",,0","  -39",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-14","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0","T,,0","   17",",,0","  -83",",,0","  -17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-15","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0","    8",",,0","    0","T,,0","   11",",,0","  -50",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,
"USC00067969","1955-01-16","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   39",",,0","  -22",",,0","    6",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-17","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   22",",,0","  -50",",,0","  -17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   17",",,0","  -72",",,0","   -6",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","    6",",,0","  -56",",,0","  -11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","    0",",,0","  -78",",,0","  -33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-21","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","    0",",,0"," -111",",,0","  -17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-22","41.06667","-73.5","34.1","STAMFORD, CT US","   15",",,0","   28",",,0","    0","T,,0","   44",",,0","  -44",",,0","   11",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1955-01-23","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0","T,,0","   44",",,0","  -56",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-24","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   33",",,0","  -56",",,0","    0",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-25","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   28",",,0","  -72",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-26","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    3",",,0","    0",",,0","   28",",,0","  -50",",,0","    6",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-27","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0","T,,0","    0","T,,0","   39",",,0","  -56",",,0","  -56",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-28","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0","T,,0","  -50",",,0"," -139",",,0","  -67",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-29","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0","T,,0","  -17",",,0"," -133",",,0","  -50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-30","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  -22",",,0"," -128",",,0","  -44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-01-31","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  -11",",,0"," -111",",,0","  -33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-01","41.06667","-73.5","34.1","STAMFORD, CT US","   13",",,0","   36",",,0","    0","T,,0","   39",",,0","  -61",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-02","41.06667","-73.5","34.1","STAMFORD, CT US","   18",",,0","   46",",,0","   51",",,0","   11",",,0","  -89",",,0","  -89",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-03","41.06667","-73.5","34.1","STAMFORD, CT US","    0","T,,0","    0","T,,0","   51",",,0","  -94",",,0"," -194",",,0"," -111",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-04","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0","T,,0","    0",",,0"," -144",",,0","  -22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-05","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0","T,,0","    6",",,0"," -106",",,0","  -17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-06","41.06667","-73.5","34.1","STAMFORD, CT US","   36",",,0","    0",",,0","    0",",,0","   50",",,0","  -33",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-07","41.06667","-73.5","34.1","STAMFORD, CT US","  259",",,0","    0",",,0","    0",",,0","  100",",,0","   33",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-08","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   50",",,0","  -67",",,0","  -11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-09","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   33",",,0","  -72",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-10","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   -6",",,0","   78",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-11","41.06667","-73.5","34.1","STAMFORD, CT US","   91",",,0","    0",",,0","    0",",,0","  100",",,0","   17",",,0","   22",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1955-02-12","41.06667","-73.5","34.1","STAMFORD, CT US","   36",",,0","    8",",,0","    0","T,,0","   22",",,0","  -89",",,0","  -78",",,0",,,,,"    1",",,0",,,,,,,,,,
"USC00067969","1955-02-13","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","  -28",",,0"," -111",",,0","  -56",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-14","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   -6",",,0"," -122",",,0","  -17",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-15","41.06667","-73.5","34.1","STAMFORD, CT US","   23",",,0","   41",",,0","    0","T,,0","   39",",,0","  -28",",,0","   22",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-16","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   22",",,0","  -67",",,0","   11",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-17","41.06667","-73.5","34.1","STAMFORD, CT US","  180",",,0","    0",",,0","    0",",,0","   72",",,0","    6",",,0","   50",",I,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-18","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   39",",I,0","   -6",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-19","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","  -22",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-20","41.06667","-73.5","34.1","STAMFORD, CT US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","  -22",",,0","   33",",,0",,,,,,,,,,,,,,,,
"USC00067969","1955-02-21","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0","    0",",,0","    0",",,0","   83",",,0","  -22",",,0","   22",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1955-02-22","41.06667","-73.5","34.1","STAMFORD, CT US","    3",",,0","    0",",,0","    0",",,0","   39",",,0","    6",",,0","   39",",,0","    1",",,0",,,,,,,,,,,,,,
"USC00067969","1955-02-23","41.06667","-73.5","34.1","STAMFORD, CT US","  155",",,0","    0",",,0","    0",",,0","   94",",,0","   39",",,0","   78",",,0","    1",",,0",,,,,,,,,,,,,,
