"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023191","2020-05-30","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  133",",,W",,,,,"   49",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-05-31","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  128",",,W",,,,,"   43",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"  103",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-01","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","  156",",,W",,,,,"   47",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-02","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  161",",,W",,,,,"   21",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-03","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  183",",,W",,,,,"   28",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-04","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  144",",,W",,,,,"   16",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-05","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  183",",,W","  144",",,W",,,,,"   27",",,W",,,,,,,,,,,"  230",",,W","  150",",,W",,,,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-06","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","  128",",,W",,,,,"   51",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   81",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-07","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  128",",,W",,,,,"   45",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,,,"   94",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-08","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  144",",,W",,,,,"   64",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-09","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  206",",,W",,,,,"   45",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-10","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",O,W",,,,,"   36",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-11","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  150",",,W",,,,,"   17",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-12","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  122",",,W",,,,,"   36",",,W",,,,,,,,,,,"  250",",,W","  310",",,W",,,,,"   76",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-13","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  128",",,W",,,,,"   36",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"   89",",,W","  125",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-14","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  133",",,W",,,,,"   22",",,W",,,,,,,,,,,"  240",",,W","  330",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-06-15","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  133",",,W",,,,,"   21",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-16","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  128",",,W",,,,,"   31",",,W",,,,,,,,,,,"  140",",,W","  160",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-17","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  128",",,W",,,,,"   37",",,W",,,,,,,,,,,"  120",",,W","  120",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-18","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  128",",,W",,,,,"   26",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-19","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  161",",,W","  133",",,W",,,,,"   28",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-20","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  189",",,W","  128",",,W",,,,,"   29",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   72",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2020-06-21","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  133",",,W",,,,,"   18",",,W",,,,,,,,,,,"  230",",,W","  250",",,W",,,,,"   54",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-22","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-23","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  128",",,W",,,,,"   22",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   54",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-24","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  128",",,W",,,,,"   26",",,W",,,,,,,,,,,"  240",",,W","  220",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-25","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  133",",,W",,,,,"   18",",,W",,,,,,,,,,,"  220",",,W","  260",",,W",,,,,"   45",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-26","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  133",",,W",,,,,"   26",",,W",,,,,,,,,,,"  250",",,W","  240",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-27","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-28","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    3",",,W","    0",",,W","    0",",,W","  156",",,W","  139",",,W",,,,,"   20",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   58",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-06-29","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    8",",,W","    0",",,W",,,"  178",",,W","  122",",,W",,,,,"   28",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-06-30","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  128",",,W",,,,,"   29",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,,,"   76",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-01","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  139",",,W",,,,,"   24",",,W",,,,,,,,,,,"  230",",,W","  260",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-07-02","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  122",",,W",,,,,"   22",",,W",,,,,,,,,,,"  240",",,W","  290",",,W",,,,,"   58",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-07-03","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W",,,"  261",",,W","  122",",,W",,,,,"   13",",,W",,,,,,,,,,,"  230",",,W","  270",",,W",,,,,"   36",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-07-04","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  211",",,W",,,,,"   33",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-07-05","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  217",",,W",,,,,"   22",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-07-06","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  200",",,W",,,,,"   23",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-07-07","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","  172",",,W",,,,,"   20",",,W",,,,,,,,,,,"  240",",,W","  280",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-07-08","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  133",",,W",,,,,"   17",",,W",,,,,,,,,,,"  230",",,W","  260",",,W",,,,,"   36",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-09","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","  139",",,W",,,,,"   19",",,W",,,,,,,,,,,"  260",",,W","  140",",,W",,,,,"   40",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-07-10","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  139",",,W",,,,,"    9",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-11","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  228",",,W",,,,,"   22",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-07-12","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  217",",,W",,,,,"   25",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-07-13","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  150",",,W",,,,,"   21",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-14","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  144",",,W",,,,,"   27",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-15","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  139",",,W",,,,,"   30",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2020-07-16","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  133",",,W",,,,,"   28",",,W",,,,,,,,,,,"  260",",,W","  240",",,W",,,,,"   72",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-07-17","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","  150",",,W",,,,,"   32",",,W",,,,,,,,,,,"  250",",,W","  240",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2020-07-18","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  144",",,W",,,,,"   38",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   67",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-19","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  139",",,W",,,,,"   34",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   72",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-20","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  139",",,W",,,,,"   36",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   76",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-21","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  139",",,W",,,,,"   29",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   67",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-22","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  189",",,W","  133",",,W",,,,,"   29",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   63",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-23","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  139",",,W",,,,,"   21",",,W",,,,,,,,,,,"  240",",,W","  280",",,W",,,,,"   63",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2020-07-24","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  133",",,W",,,,,"   29",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00023191","2020-07-25","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  139",",,W",,,,,"   22",",,W",,,,,,,,,,,"  240",",,W","  170",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-26","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  144",",,W",,,,,"   21",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-27","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  128",",,W",,,,,"   29",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-28","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  122",",,W",,,,,"   21",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-29","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-30","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-07-31","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  233",",,W",,,,,"   42",",,W",,,,,,,,,,,"  320",",,W","  300",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-08-01","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  233",",,W",,,,,"   18",",,W",,,,,,,,,,,"  240",",,W","  310",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-08-02","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  156",",,W",,,,,"   12",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-03","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  150",",,W",,,,,"   21",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-04","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   72",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-05","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  139",",,W",,,,,"   30",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-06","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","  122",",,W",,,,,"   33",",,W",,,,,,,,,,,"  270",",,W","   80",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023191","2020-08-07","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  133",",,W",,,,,"   23",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-08","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","  133",",,W",,,,,"   19",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-09","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  117",",,W",,,,,"   17",",,W",,,,,,,,,,,"  230",",,W","  220",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-10","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  133",",,W",,,,,"   20",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-11","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","  133",",,W",,,,,"   20",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-12","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   20",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00023191","2020-08-13","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  228",",,W",,,,,"   24",",,W",,,,,,,,,,,"  250",",,W","  280",",,W",,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-08-14","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  261",",,W",,,,,"   45",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023191","2020-08-15","33.40419","-118.41456","477.0","AVALON CATALINA AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  261",",,W",,,,,"   42",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
