"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00365216","1931-11-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1931-11-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1931-11-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1931-11-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1931-11-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   69",",,6","   89",",,6",,,,,,
"USC00365216","1931-11-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1931-12-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  130",",,6","   25",",,6",,,,,,
"USC00365216","1931-12-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  140",",,6",,,,,,,,
"USC00365216","1931-12-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  272",",,6",,,,,,,,
"USC00365216","1931-12-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1931-12-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  119",",,6",,,,,,,,
"USC00365216","1931-12-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1932-01-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  404",",,6",,,,,,,,
"USC00365216","1932-01-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1932-01-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  188",",,6",,,,,,,,
"USC00365216","1932-01-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1932-01-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1932-01-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   94",",,6",,,,,,,,
"USC00365216","1932-01-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1932-01-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  130",",,6",,,,,,,,
"USC00365216","1932-01-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1932-02-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   51",",,6",,,,,,
"USC00365216","1932-02-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1932-02-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1932-02-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1932-02-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1932-02-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1932-03-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  340",",,6","  102",",,6",,,,,,
"USC00365216","1932-03-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1932-03-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  137",",,6","   64",",,6",,,,,,
"USC00365216","1932-03-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1932-03-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  386",",,6","  203",",,6",,,"    1",",,6","    1",",,6"
"USC00365216","1932-03-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  170",",,6",,,,,,,,
"USC00365216","1932-04-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1932-04-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  363",",,6",,,,,,,,
"USC00365216","1932-04-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1932-05-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  165",",,6",,,,,,,,
"USC00365216","1932-05-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1932-05-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  574",",,6",,,,,,,,
"USC00365216","1932-05-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  188",",,6",,,,,,,,
"USC00365216","1932-05-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1932-05-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  180",",,6",,,,,,,,
"USC00365216","1932-06-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1932-06-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1932-06-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  246",",,6",,,,,,,,
"USC00365216","1932-06-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1932-06-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1932-06-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1932-06-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1932-06-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1932-06-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1932-07-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  127",",,6",,,,,,,,
"USC00365216","1932-07-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1932-07-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1932-07-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1932-07-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1932-07-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   86",",,6",,,,,,,,
"USC00365216","1932-07-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1932-07-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1932-07-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1932-08-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1932-08-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1932-08-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  229",",,6",,,,,,,,
"USC00365216","1932-09-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1932-09-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  155",",,6",,,,,,,,
"USC00365216","1932-09-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  180",",,6",,,,,,,,
"USC00365216","1932-10-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1932-10-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  902",",,6",,,,,,,,
"USC00365216","1932-10-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1932-10-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1932-10-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1932-10-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  381",",,6",,,,,,,,
"USC00365216","1932-10-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1932-10-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1932-10-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  196",",,6",,,,,,,,
"USC00365216","1932-10-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1932-11-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  196",",,6",,,,,,,,
"USC00365216","1932-11-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1932-11-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1932-11-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  231",",,6",,,,,,,,
"USC00365216","1932-11-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1932-11-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  343",",,6",,,,,,,,
"USC00365216","1932-12-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6","   76",",,6",,,,,,
"USC00365216","1932-12-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6","   89",",,6","   25",",,6",,,,
"USC00365216","1932-12-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1932-12-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1932-12-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   84",",,6",,,,,,,,
"USC00365216","1932-12-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  104",",,6",,,,,,,,
"USC00365216","1932-12-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1933-01-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1933-01-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  124",",,6","   76",",,6",,,,,,
"USC00365216","1933-01-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1933-01-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6",,,,,,,,
"USC00365216","1933-01-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  254",",,6",,,,,,,,
"USC00365216","1933-01-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1933-01-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1933-02-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1933-02-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US",,,"   76",",,6",,,,,,
"USC00365216","1933-02-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1933-02-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1933-02-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6","   64",",,6",,,,,,
"USC00365216","1933-02-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   69",",,6","  127",",,6",,,,,,
"USC00365216","1933-02-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1933-02-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  140",",,6",,,,,,,,
"USC00365216","1933-02-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-02-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6","   13",",,6",,,,,,
"USC00365216","1933-03-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  249",",,6",,,,,,,,
"USC00365216","1933-03-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1933-03-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  173",",,6",,,,,,,,
"USC00365216","1933-03-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  185",",,6",,,,,,,,
"USC00365216","1933-03-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  345",",,6",,,,,,,,
"USC00365216","1933-03-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1933-03-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6","   76",",,6",,,,,,
"USC00365216","1933-03-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1933-04-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   48",",,6",,,,,,,,
"USC00365216","1933-04-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1933-04-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1933-04-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  290",",,6",,,,,,,,
"USC00365216","1933-04-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1933-04-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  216",",,6",,,,,,,,
"USC00365216","1933-04-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  224",",,6",,,,,,,,
"USC00365216","1933-04-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  112",",,6",,,,,,,,
"USC00365216","1933-04-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6",,,,,,,,
"USC00365216","1933-05-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  411",",,6",,,,,,,,
"USC00365216","1933-05-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1933-05-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1933-05-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   89",",,6",,,,,,,,
"USC00365216","1933-05-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1933-05-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-05-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1933-05-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-05-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1933-05-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1933-05-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1933-05-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1933-05-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  104",",,6",,,,,,,,
"USC00365216","1933-05-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1933-05-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  107",",,6",,,,,,,,
"USC00365216","1933-05-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  267",",,6",,,,,,,,
"USC00365216","1933-06-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  185",",,6",,,,,"    1",",,6",,
"USC00365216","1933-06-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  132",",,6",,,,,,,,
"USC00365216","1933-06-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1933-06-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-06-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1933-06-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-06-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1933-06-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  183",",,6",,,,,,,,
"USC00365216","1933-07-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  500",",,6",,,,,,,,
"USC00365216","1933-07-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1933-07-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  221",",,6",,,,,,,,
"USC00365216","1933-07-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1933-07-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1933-08-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  127",",,6",,,,,,,,
"USC00365216","1933-08-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1933-08-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  147",",,6",,,,,,,,
"USC00365216","1933-08-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1933-08-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  414",",,6",,,,,,,,
"USC00365216","1933-08-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  310",",,6",,,,,,,,
"USC00365216","1933-08-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-08-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  109",",,6",,,,,,,,
"USC00365216","1933-08-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  157",",,6",,,,,,,,
"USC00365216","1933-08-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  909",",,6",,,,,,,,
"USC00365216","1933-09-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1933-09-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  612",",,6",,,,,,,,
"USC00365216","1933-09-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  937",",,6",,,,,,,,
"USC00365216","1933-09-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1933-09-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1933-09-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1933-10-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1933-10-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1933-10-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  208",",,6",,,,,,,,
"USC00365216","1933-10-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  124",",,6",,,,,,,,
"USC00365216","1933-10-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  137",",,6",,,,,,,,
"USC00365216","1933-11-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  163",",,6","   51",",,6",,,,,,
"USC00365216","1933-11-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6","   51",",,6",,,,,,
"USC00365216","1933-11-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6","   64",",,6",,,,,,
"USC00365216","1933-11-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1933-11-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   51",",,6",,,,,,
"USC00365216","1933-11-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6","   51",",,6",,,,,,
"USC00365216","1933-11-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1933-12-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1933-12-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6","   25",",,6",,,,,,
"USC00365216","1933-12-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6","   51",",,6","   25",",,6",,,,
"USC00365216","1933-12-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  104",",,6",,,,,,,,
"USC00365216","1933-12-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1933-12-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  119",",,6",,,,,,,,
"USC00365216","1933-12-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1933-12-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  130",",,6","  140",",,6",,,,,,
"USC00365216","1934-01-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1934-01-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1934-01-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  274",",,6",,,,,,,,
"USC00365216","1934-01-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   13",",,6",,,"    1",",,6","    1",",,6"
"USC00365216","1934-01-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1934-01-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6","   13",",,6",,,,,,
"USC00365216","1934-02-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6","   13",",,6",,,,,,
"USC00365216","1934-02-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6","   51",",,6",,,,,,
"USC00365216","1934-02-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  173",",,6","  241",",,6",,,,,,
"USC00365216","1934-03-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1934-03-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  168",",,6",,,,,,,,
"USC00365216","1934-03-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   76",",,6",,,,,,
"USC00365216","1934-03-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6","  102",",,6",,,,,,
"USC00365216","1934-03-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1934-03-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6","   38",",,6",,,,,,
"USC00365216","1934-03-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  284",",,6",,,,,,,,
"USC00365216","1934-04-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1934-04-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  259",",,6",,,,,,,,
"USC00365216","1934-04-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   86",",,6",,,,,"    1",",,6",,
"USC00365216","1934-04-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6",,,,,,,,
"USC00365216","1934-04-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  279",",,6",,,,,,,,
"USC00365216","1934-04-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   86",",,6",,,,,"    1",",,6",,
"USC00365216","1934-04-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  142",",,6",,,,,,,,
"USC00365216","1934-04-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1934-04-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1934-05-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  104",",,6",,,,,,,,
"USC00365216","1934-05-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1934-05-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1934-05-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1934-05-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6",,,,,,,,
"USC00365216","1934-05-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1934-05-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   69",",,6",,,,,,,,
"USC00365216","1934-07-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  117",",,6",,,,,,,,
"USC00365216","1934-07-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1934-07-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  366",",,6",,,,,,,,
"USC00365216","1934-07-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1934-07-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1934-07-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1934-08-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  185",",,6",,,,,,,,
"USC00365216","1934-08-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1934-08-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   43",",,6",,,,,,,,
"USC00365216","1934-08-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  135",",,6",,,,,,,,
"USC00365216","1934-08-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1934-08-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1934-08-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6",,,,,,,,
"USC00365216","1934-08-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  142",",,6",,,,,,,,
"USC00365216","1934-08-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1934-09-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  602",",,6",,,,,,,,
"USC00365216","1934-09-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  152",",,6",,,,,,,,
"USC00365216","1934-09-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1934-09-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US"," 1029",",,6",,,,,,,,
