"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00392438","1961-09-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  264",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  183",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   46",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  102",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-09-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   10",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1961-10-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   43",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   61",",,0","   25",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-10-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   43",",,0","   38",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-11-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   30",",,0","   38",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   10",",,0","   13",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   23",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1961-12-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    5",",,0","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    8",",,0","   10",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   13",",,0","   13",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   10",",,0","   10",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    5",",,0","    5",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   36",",,0","   46",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   15",",,0","   20",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-01-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","   25",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1962-01-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1962-02-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1962-02-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
