"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00308633","1894-08-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","   89",",,6",,,"    1",",,6"
"USC00308633","1894-08-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","  122",",,6",,,"    1",",,6"
"USC00308633","1894-08-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","  178",",,6",,,"    1",",,6"
"USC00308633","1894-08-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  194",",,6","  111",",,6",,,"    1",",,6"
"USC00308633","1894-08-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  206",",,6","   50",",,6",,,"    1",",,6"
"USC00308633","1894-08-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  206",",,6","  111",",,6",,,"    1",",,6"
"USC00308633","1894-08-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  183",",,6","   50",",,6",,,"    1",",,6"
"USC00308633","1894-08-30","43.616667","-75.416667","396.2","TURIN, NY US","  109",",,6",,,"  200",",,6","  111",",,6",,,"    1",",,6"
"USC00308633","1894-08-31","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  200",",,6","  122",",,6",,,"    1",",,6"
"USC00308633","1894-09-01","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  211",",,6","   67",",,6",,,"    1",",,6"
"USC00308633","1894-09-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","  144",",,6",,,"    1",",,6"
"USC00308633","1894-09-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","  122",",,6",,,"    1",",,6"
"USC00308633","1894-09-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  261",",,6","  122",",,6",,,"    1",",,6"
"USC00308633","1894-09-05","43.616667","-75.416667","396.2","TURIN, NY US","  102",",,6",,,"  239",",,6","  172",",,6",,,"    1",",,6"
"USC00308633","1894-09-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","  122",",,6",,,,
"USC00308633","1894-09-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","   94",",,6",,,"    1",",,6"
"USC00308633","1894-09-08","43.616667","-75.416667","396.2","TURIN, NY US","   86",",,6",,,"  233",",,6","  156",",,6",,,,
"USC00308633","1894-09-09","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6",,,"  256",",,6","  172",",,6",,,"    1",",,6"
"USC00308633","1894-09-10","43.616667","-75.416667","396.2","TURIN, NY US","  196",",,6",,,"  233",",,6","  144",",,6",,,,
"USC00308633","1894-09-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  150",",,6","   83",",,6",,,,
"USC00308633","1894-09-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  178",",,6","   56",",,6",,,,
"USC00308633","1894-09-13","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  206",",,6","   44",",,6",,,,
"USC00308633","1894-09-14","43.616667","-75.416667","396.2","TURIN, NY US","   30",",,6",,,"  233",",,6","  122",",,6",,,,
"USC00308633","1894-09-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  261",",,6","  117",",,6",,,,
"USC00308633","1894-09-16","43.616667","-75.416667","396.2","TURIN, NY US","  175",",,6",,,"  217",",,6","  144",",,6",,,,
"USC00308633","1894-09-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  211",",,6","   89",",,6",,,,
"USC00308633","1894-09-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  222",",,6","   83",",,6",,,,
"USC00308633","1894-09-19","43.616667","-75.416667","396.2","TURIN, NY US","  284",",,6",,,"  161",",,6","  139",",,6",,,,
"USC00308633","1894-09-20","43.616667","-75.416667","396.2","TURIN, NY US","  183",",,6",,,"  206",",,6","  133",",,6",,,,
"USC00308633","1894-09-21","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6",,,"  233",",,6","  128",",,6",,,,
"USC00308633","1894-09-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  244",",,6","  128",",,6",,,"    1",",,6"
"USC00308633","1894-09-23","43.616667","-75.416667","396.2","TURIN, NY US","   18",",,6",,,"  244",",,6","  133",",,6",,,,
"USC00308633","1894-09-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  144",",,6","   78",",,6",,,,
"USC00308633","1894-09-25","43.616667","-75.416667","396.2","TURIN, NY US","   41",",,6",,,"  100",",,6","   33",",,6",,,,
"USC00308633","1894-09-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  133",",,6","  -11",",,6",,,,
"USC00308633","1894-09-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  156",",,6","   56",",,6",,,,
"USC00308633","1894-09-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   83",",,6",,,,
"USC00308633","1894-09-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","   83",",,6",,,,
"USC00308633","1894-09-30","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  217",",,6","  111",",,6",,,,
"USC00308633","1894-10-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  183",",,6","   67",",,6",,,,
"USC00308633","1894-10-02","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  139",",,6","   28",",,6",,,,
"USC00308633","1894-10-03","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  189",",,6","   89",",,6",,,,
"USC00308633","1894-10-04","43.616667","-75.416667","396.2","TURIN, NY US","  170",",,6",,,"  178",",,6","  100",",,6",,,,
"USC00308633","1894-10-05","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  122",",,6","   78",",,6",,,,
"USC00308633","1894-10-06","43.616667","-75.416667","396.2","TURIN, NY US","  231",",,6",,,"  106",",,6","   61",",,6",,,,
"USC00308633","1894-10-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  161",",,6","   22",",,6",,,,
"USC00308633","1894-10-08","43.616667","-75.416667","396.2","TURIN, NY US","   61",",,6",,,"  161",",,6","   22",",,6",,,,
"USC00308633","1894-10-09","43.616667","-75.416667","396.2","TURIN, NY US","   89",",,6",,,"   89",",,6","   44",",,6",,,,
"USC00308633","1894-10-10","43.616667","-75.416667","396.2","TURIN, NY US","  201",",,6",,,"   61",",,6","   28",",,6",,,,
"USC00308633","1894-10-11","43.616667","-75.416667","396.2","TURIN, NY US","  239",",,6",,,"   72",",,6","   44",",,6",,,,
"USC00308633","1894-10-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  122",",,6","   28",",,6",,,,
"USC00308633","1894-10-13","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  117",",,6","   56",",,6",,,,
"USC00308633","1894-10-14","43.616667","-75.416667","396.2","TURIN, NY US","  272",",,6","    8",",,6","  100",",,6","    0",",,6",,,,
"USC00308633","1894-10-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"   50",",,6","  -11",",,6",,,,
"USC00308633","1894-10-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  100",",,6","    6",",,6",,,,
"USC00308633","1894-10-17","43.616667","-75.416667","396.2","TURIN, NY US","   61",",,6","    0","T,,6","  122",",,6","   50",",,6",,,,
"USC00308633","1894-10-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  122",",,6","   17",",,6",,,,
"USC00308633","1894-10-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  172",",,6","    0",",,6",,,,
"USC00308633","1894-10-20","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  211",",,6","   72",",,6",,,,
"USC00308633","1894-10-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   89",",,6",,,,
"USC00308633","1894-10-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  156",",,6","   83",",,6",,,,
"USC00308633","1894-10-23","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6",,,"  106",",,6","   89",",,6","    1",",,6",,
"USC00308633","1894-10-24","43.616667","-75.416667","396.2","TURIN, NY US","   25",",,6",,,"  100",",,6","   78",",,6","    1",",,6",,
"USC00308633","1894-10-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  117",",,6","   67",",,6",,,,
"USC00308633","1894-10-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  172",",,6","   33",",,6",,,,
"USC00308633","1894-10-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  156",",,6","   17",",,6",,,,
"USC00308633","1894-10-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  161",",,6","   33",",,6",,,,
"USC00308633","1894-10-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  189",",,6","   28",",,6",,,,
"USC00308633","1894-10-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  150",",,6","   61",",,6",,,,
"USC00308633","1894-10-31","43.616667","-75.416667","396.2","TURIN, NY US","  246",",,6",,,"  111",",,6","   50",",,6",,,,
"USC00308633","1894-11-01","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","   72",",,6","   28",",,6",,,,
"USC00308633","1894-11-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  144",",,6","    6",",,6",,,,
"USC00308633","1894-11-03","43.616667","-75.416667","396.2","TURIN, NY US","  295",",,6","    0",",,6","  128",",,6","   50",",,6",,,,
"USC00308633","1894-11-04","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","    0",",,6","   72",",,6","   28",",,6",,,,
"USC00308633","1894-11-05","43.616667","-75.416667","396.2","TURIN, NY US","   46",",,6","   13",",,6","   44",",,6","  -28",",,6",,,,
"USC00308633","1894-11-06","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -11",",,6","  -39",",,6",,,,
"USC00308633","1894-11-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","    0",",,6","  -61",",,6",,,,
"USC00308633","1894-11-08","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6","   15",",,6","  -22",",,6","  -78",",,6",,,,
"USC00308633","1894-11-09","43.616667","-75.416667","396.2","TURIN, NY US",,,"    0","T,,6","  -17",",,6","  -50",",,6",,,,
"USC00308633","1894-11-10","43.616667","-75.416667","396.2","TURIN, NY US","   36",",,6","   48",",,6","   11",",,6","  -28",",,6",,,,
"USC00308633","1894-11-11","43.616667","-75.416667","396.2","TURIN, NY US","   48",",,6","   74",",,6","  -11",",,6","  -94",",,6",,,,
"USC00308633","1894-11-12","43.616667","-75.416667","396.2","TURIN, NY US",,,"    0","T,,6","  -33",",,6","  -89",",,6",,,,
"USC00308633","1894-11-13","43.616667","-75.416667","396.2","TURIN, NY US","   69",",,6","   97",",,6","  -11",",,6","  -89",",,6",,,,
"USC00308633","1894-11-14","43.616667","-75.416667","396.2","TURIN, NY US","   36",",,6","   36",",,6","   17",",,6","   -6",",,6",,,,
"USC00308633","1894-11-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   39",",,6","  -56",",,6",,,,
"USC00308633","1894-11-16","43.616667","-75.416667","396.2","TURIN, NY US",,,"    0","T,,6","   89",",,6","  -11",",,6",,,"    1",",,6"
"USC00308633","1894-11-17","43.616667","-75.416667","396.2","TURIN, NY US",,,"    0","T,,6","   56",",,6","  -17",",,6",,,,
"USC00308633","1894-11-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   11",",,6","  -28",",,6",,,,
"USC00308633","1894-11-19","43.616667","-75.416667","396.2","TURIN, NY US","   33",",,6","   33",",,6","   11",",,6"," -161",",,6",,,,
"USC00308633","1894-11-20","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6","   15",",,6","  -39",",,6"," -156",",,6",,,,
"USC00308633","1894-11-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   72",",,6","  -44",",,6",,,,
"USC00308633","1894-11-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   50",",,6","   -6",",,6",,,,
"USC00308633","1894-11-23","43.616667","-75.416667","396.2","TURIN, NY US","  122",",,6","    0",",,6","   78",",,6","   -6",",,6","    1",",,6",,
"USC00308633","1894-11-24","43.616667","-75.416667","396.2","TURIN, NY US",,,"    0","T,,6","   17",",,6","  -11",",,6",,,,
"USC00308633","1894-11-25","43.616667","-75.416667","396.2","TURIN, NY US","   79",",,6","   84",",,6","   -6",",,6","  -44",",,6",,,,
"USC00308633","1894-11-26","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6","   15",",,6","  -39",",,6"," -106",",,6",,,,
"USC00308633","1894-11-27","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6","    8",",,6","   28",",,6","  -67",",,6",,,,
"USC00308633","1894-11-28","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6","   23",",,6","  -11",",,6","  -94",",I,6",,,,
"USC00308633","1894-11-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -106",",I,6"," -150",",,6",,,,
"USC00308633","1894-11-30","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -50",",,6"," -117",",,6",,,,
"USC00308633","1894-12-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","    6",",,6","  -50",",,6","    1",",,6",,
"USC00308633","1894-12-02","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","   20",",,6","    0",",,6","  -39",",,6",,,,
"USC00308633","1894-12-03","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -22",",,6","  -78",",,6",,,,
"USC00308633","1894-12-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -17",",,6","  -39",",,6",,,,
"USC00308633","1894-12-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","    0",",,6","  -56",",,6",,,,
"USC00308633","1894-12-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   33",",,6","  -50",",,6",,,,
"USC00308633","1894-12-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   17",",,6","  -89",",,6",,,,
"USC00308633","1894-12-08","43.616667","-75.416667","396.2","TURIN, NY US","   51",",,6","    0",",,6","   11",",,6","  -11",",,6",,,,
"USC00308633","1894-12-09","43.616667","-75.416667","396.2","TURIN, NY US","   58",",,6","   58",",,6","   11",",,6","    0",",,6","    1",",,6",,
"USC00308633","1894-12-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","    6",",,6","  -39",",,6","    1",",,6",,
"USC00308633","1894-12-11","43.616667","-75.416667","396.2","TURIN, NY US","    5",",,6","    0",",,6","   11",",,6","  -44",",,6",,,,
"USC00308633","1894-12-12","43.616667","-75.416667","396.2","TURIN, NY US","  147",",,6","    0",",,6","   72",",,6","    6",",,6","    1",",,6",,
"USC00308633","1894-12-13","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6","    0","T,,6","   44",",,6","  -17",",,6",,,,
"USC00308633","1894-12-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   17",",,6","  -33",",,6",,,,
"USC00308633","1894-12-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   61",",,6","  -28",",,6",,,,
"USC00308633","1894-12-16","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","   78",",,6","  -17",",,6",,,,
"USC00308633","1894-12-17","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6","    8",",,6","   78",",,6","  -17",",,6",,,,
"USC00308633","1894-12-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -17",",,6","  -89",",,6",,,,
"USC00308633","1894-12-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6","  -72",",,6",,,,
"USC00308633","1894-12-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   50",",,6","  -44",",,6",,,,
"USC00308633","1894-12-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   56",",,6","  -44",",,6",,,,
"USC00308633","1894-12-22","43.616667","-75.416667","396.2","TURIN, NY US","   18",",,6","    0",",,6","   61",",,6","  -94",",,6",,,,
"USC00308633","1894-12-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -89",",,6"," -144",",,6",,,,
"USC00308633","1894-12-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -28",",,6"," -139",",,6",,,,
"USC00308633","1894-12-25","43.616667","-75.416667","396.2","TURIN, NY US","   51",",,6","   46",",,6","   11",",,6"," -122",",,6",,,,
"USC00308633","1894-12-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -100",",,6"," -128",",,6",,,,
"USC00308633","1894-12-27","43.616667","-75.416667","396.2","TURIN, NY US","  368",",,6","  279",",,6"," -106",",,6"," -194",",,6",,,,
"USC00308633","1894-12-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -178",",,6"," -211",",,6",,,,
"USC00308633","1894-12-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -139",",,6"," -256",",,6",,,,
"USC00308633","1894-12-30","43.616667","-75.416667","396.2","TURIN, NY US","   74",",,6","   89",",,6","  -67",",,6"," -150",",,6",,,,
"USC00308633","1894-12-31","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -67",",,6"," -144",",,6",,,,
"USC00308633","1895-01-01","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6","   28",",,6","  -78",",,6"," -183",",,6",,,,
"USC00308633","1895-01-02","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -67",",,6"," -167",",,6",,,,
"USC00308633","1895-01-03","43.616667","-75.416667","396.2","TURIN, NY US","   15",",,6","   15",",,6","  -61",",,6"," -156",",,6",,,,
"USC00308633","1895-01-04","43.616667","-75.416667","396.2","TURIN, NY US","   61",",,6","   97",",,6","  -50",",,6"," -194",",,6",,,,
"USC00308633","1895-01-05","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6"," -139",",,6"," -256",",,6",,,,
"USC00308633","1895-01-06","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"   17",",,6"," -139",",,6",,,,
"USC00308633","1895-01-07","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6",,,"   44",",,6","   17",",,6","    1",",,6",,
"USC00308633","1895-01-08","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6","    0","T,,6","   22",",,6","  -56",",,6","    1",",,6",,
"USC00308633","1895-01-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -56",",,6"," -150",",,6",,,,
"USC00308633","1895-01-10","43.616667","-75.416667","396.2","TURIN, NY US","  102",",,6","   71",",,6","    0",",,6"," -122",",,6",,,,
"USC00308633","1895-01-11","43.616667","-75.416667","396.2","TURIN, NY US","   36",",,6","    0","T,,6","   28",",,6","   -6",",,6",,,,
"USC00308633","1895-01-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"   28",",,6","  -72",",,6",,,,
"USC00308633","1895-01-13","43.616667","-75.416667","396.2","TURIN, NY US","   25",",,6","   18",",,6","   22",",,6"," -161",",,6",,,,
"USC00308633","1895-01-14","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -83",",,6"," -183",",,6",,,,
"USC00308633","1895-01-15","43.616667","-75.416667","396.2","TURIN, NY US","  140",",,6","  140",",,6",,," -128",",,6",,,,
"USC00308633","1895-01-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -11",",,6","  -50",",,6",,,,
"USC00308633","1895-01-17","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -33",",,6","  -94",",,6",,,,
"USC00308633","1895-01-18","43.616667","-75.416667","396.2","TURIN, NY US","  109",",,6","   89",",,6","  -78",",,6"," -156",",,6",,,,
"USC00308633","1895-01-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -78",",,6"," -144",",,6",,,,
"USC00308633","1895-01-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -61",",,6"," -156",",,6",,,,
"USC00308633","1895-01-21","43.616667","-75.416667","396.2","TURIN, NY US","   46",",,6",,,"   22",",,6","  -83",",,6",,,,
"USC00308633","1895-01-22","43.616667","-75.416667","396.2","TURIN, NY US","   89",",,6","   76",",,6","   22",",,6","  -56",",,6",,,,
"USC00308633","1895-01-23","43.616667","-75.416667","396.2","TURIN, NY US","  152",",,6","  152",",,6","  -44",",,6"," -111",",,6",,,,
"USC00308633","1895-01-24","43.616667","-75.416667","396.2","TURIN, NY US","  140",",,6","  140",",,6"," -100",",,6"," -183",",,6",,,,
"USC00308633","1895-01-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -94",",,6"," -217",",,6",,,,
"USC00308633","1895-01-26","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   -6",",,6"," -122",",,6",,,,
"USC00308633","1895-01-27","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -39",",,6"," -128",",,6",,,,
"USC00308633","1895-01-28","43.616667","-75.416667","396.2","TURIN, NY US","  381",",,6","  381",",,6"," -111",",,6"," -161",",,6",,,,
"USC00308633","1895-01-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -78",",,6"," -178",",,6",,,,
"USC00308633","1895-01-30","43.616667","-75.416667","396.2","TURIN, NY US","   43",",,6","   66",",,6","  -56",",,6"," -144",",,6",,,,
"USC00308633","1895-01-31","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  -78",",,6"," -150",",,6",,,,
"USC00308633","1895-02-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -44",",,6"," -161",",,6",,,,
"USC00308633","1895-02-02","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -44",",,6"," -189",",,6",,,,
"USC00308633","1895-02-03","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6"," -111",",,6"," -211",",,6",,,,
"USC00308633","1895-02-04","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -78",",,6"," -161",",,6",,,,
"USC00308633","1895-02-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -144",",,6"," -256",",,6",,,,
"USC00308633","1895-02-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -172",",,6"," -300",",,6",,,,
"USC00308633","1895-02-07","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6"," -211",",,6"," -267",",,6",,,,
"USC00308633","1895-02-08","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6"," -228",",,6"," -256",",,6",,,,
"USC00308633","1895-02-09","43.616667","-75.416667","396.2","TURIN, NY US","  330",",,6","  330",",,6"," -128",",,6"," -244",",,6",,,,
"USC00308633","1895-02-10","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -61",",,6"," -139",",,6",,,,
"USC00308633","1895-02-11","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -72",",,6"," -111",",,6",,,,
"USC00308633","1895-02-12","43.616667","-75.416667","396.2","TURIN, NY US","   30",",,6","   30",",,6","  -56",",,6","  -94",",,6",,,,
"USC00308633","1895-02-13","43.616667","-75.416667","396.2","TURIN, NY US","   56",",,6","   56",",,6","  -67",",,6","  -94",",,6",,,,
"USC00308633","1895-02-14","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -44",",,6","  -83",",,6",,,,
"USC00308633","1895-02-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -22",",,6","  -89",",,6",,,,
"USC00308633","1895-02-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -11",",,6","  -78",",,6",,,,
"USC00308633","1895-02-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -11",",,6"," -100",",,6",,,,
"USC00308633","1895-02-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","    0",",,6","  -89",",,6",,,,
"USC00308633","1895-02-19","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6","    0","T,,6","    0",",,6","  -67",",,6",,,,
"USC00308633","1895-02-20","43.616667","-75.416667","396.2","TURIN, NY US","   58",",,6","   79",",,6","  -22",",,6"," -106",",,6",,,,
"USC00308633","1895-02-21","43.616667","-75.416667","396.2","TURIN, NY US","  178",",,6","  178",",,6","    0",",,6"," -111",",,6",,,,
"USC00308633","1895-02-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -50",",,6"," -189",",,6",,,,
"USC00308633","1895-02-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6"," -133",",,6"," -206",",,6",,,,
"USC00308633","1895-02-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -61",",,6"," -194",",,6",,,,
"USC00308633","1895-02-25","43.616667","-75.416667","396.2","TURIN, NY US","  140",",,6","  140",",,6","   17",",,6"," -117",",,6",,,,
"USC00308633","1895-02-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -83",",,6"," -161",",,6",,,,
"USC00308633","1895-02-27","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   33",",,6"," -183",",,6",,,,
"USC00308633","1895-02-28","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","   33",",,6","    6",",,6","    1",",,6",,
"USC00308633","1895-03-01","43.616667","-75.416667","396.2","TURIN, NY US","   30",",,6","    0",",,6","   39",",,6","  -11",",,6","    1",",,6",,
"USC00308633","1895-03-02","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6","   10",",,6","  -11",",,6"," -144",",,6",,,,
"USC00308633","1895-03-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   11",",,6"," -156",",,6",,,,
"USC00308633","1895-03-04","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","    6",",,6"," -150",",,6",,,,
"USC00308633","1895-03-05","43.616667","-75.416667","396.2","TURIN, NY US","  178",",,6","  178",",,6","  -44",",,6"," -172",",,6",,,,
"USC00308633","1895-03-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -33",",,6"," -128",",,6",,,,
