"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00014855","1955-10-19","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-20","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-21","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-22","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-23","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-24","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-25","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-26","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-27","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-28","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-29","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  191",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-30","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-10-31","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-01","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-02","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-03","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   46",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-04","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-05","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-06","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-07","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  168",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-08","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-09","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-10","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   58",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-11","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-12","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-13","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   71",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-14","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  216",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-15","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-16","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-17","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  137",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-18","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-19","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   61",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-20","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-21","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-22","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-23","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   43",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-24","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  645",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-25","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  244",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-26","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  107",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-27","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-28","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-29","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-11-30","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-01","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-02","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  335",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-03","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-04","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   71",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-05","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-06","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-07","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-08","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-09","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-10","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-11","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-12","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-13","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-14","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-15","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-16","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-17","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-18","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-19","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  104",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-20","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-21","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-22","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-23","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-24","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-25","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-26","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-27","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-28","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-29","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-30","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1955-12-31","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-01","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-02","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-03","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-04","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-05","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-06","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-07","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-08","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-09","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-10","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-11","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-12","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-13","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-14","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-15","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-16","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-17","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-18","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-19","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  124",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-20","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-21","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-22","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-23","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  213",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-24","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   71",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-25","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-26","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-27","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-28","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   46",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-29","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-30","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  147",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-01-31","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-01","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   33",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-02","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   43",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-03","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  455",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-04","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  409",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-05","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  168",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-06","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   69",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-07","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-08","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-09","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  163",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-10","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-11","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   89",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-12","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-13","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-14","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-15","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   20",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-16","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  411",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-17","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   99",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-18","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   71",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-19","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-20","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  175",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-21","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-22","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-23","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-24","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-25","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-26","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   51",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-27","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-28","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   20",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-02-29","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-01","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-02","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  213",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-03","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  114",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-04","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-05","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-06","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-07","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-08","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  117",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-09","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-10","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-11","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   38",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-12","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  122",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-13","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  124",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-14","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  157",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-15","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","   46",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-16","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  399",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-17","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-18","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-19","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-20","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-21","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-22","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-23","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-24","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-25","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-26","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-27","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-28","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-29","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","  178",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-30","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-03-31","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-04-01","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-04-02","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00014855","1956-04-03","33.45","-87.35","85.3","BANKHEAD LOCK AND DAM, AL US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,
