"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00358190","1942-03-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  762",",,6","  161",",,6","   61",",,6",,,,,,,,,"  128",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-03-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","  711",",,6","  133",",,6","   33",",,6",,,,,,,,,"   39",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   89",",,6","    0","T,,6","  686",",,6","  100",",,6","    0",",,6",,,,,,,,,"   78",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  635",",,6","  144",",,6","  -17",",,6",,,,,,,,,"  106",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  584",",,6","  128",",,6","   17",",,6",,,,,,,,,"   94",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   41",",,6","    0",",,6","  559",",,6","  128",",,6","    6",",,6",,,,,,,,,"   33",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","  533",",,6","  100",",,6","  -17",",,6",,,,,,,,,"   67",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  457",",,6","  111",",,6","   17",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  381",",,6","  106",",,6","  -17",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    5",",,6","    0",",,6","  330",",,6","  161",",,6","   44",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  279",",,6","  156",",,6","   17",",,6",,,,,,,,,"  139",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  203",",,6","  200",",,6","   11",",,6",,,,,,,,,"  128",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0","T,,6","   51",",,6","  194",",,6","    0",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   38",",,6","    0","T,,6","    0",",,6","  161",",,6","    6",",,6",,,,,,,,,"  117",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   28",",,6","    0",",,6","    0",",,6","  133",",,6","   22",",,6",,,,,,,,,"   33",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  119",",,6","    0","T,,6","    0",",,6","   67",",,6","  -22",",,6",,,,,,,,,"   11",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   58",",,6","    0","T,,6","    0",",,6","  133",",,6","    0",",,6",,,,,,,,,"  128",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   10",",,6","    0",",,6","    0",",,6","  133",",,6","    6",",,6",,,,,,,,,"   11",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   23",",,6","    0",",,6","    0",",,6","   83",",,6","  -33",",,6",,,,,,,,,"   39",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","    0",",,6",,,,,,,,,"  100",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   83",",,6",,,,,,,,,"  161",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","  122",",,6",,,,,,,,,"  172",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","    0",",,6","  172",",,6","   28",",,6",,,,,,,,,"   33",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  216",",,6","  140",",,6","  152",",,6","   33",",,6","  -22",",,6",,,,,,,,,"  -11",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  145",",,6","   13",",,6","  152",",,6","   56",",,6","  -28",",,6",,,,,,,,,"   22",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  150",",,6","   64",",,6","  229",",,6","   22",",,6","  -17",",,6",,,,,,,,,"   -6",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  201",",,6","  152",",,6","  356",",,6","   33",",,6","  -17",",,6",,,,,,,,,"   -6",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0","T,,6","  330",",,6","   44",",,6","  -28",",,6",,,,,,,,,"    6",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   71",",,6","    0","T,,6","  254",",,6","   50",",,6","  -11",",,6",,,,,,,,,"   11",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   43",",,6","    0","T,,6","  229",",,6","   33",",,6","  -17",",,6",,,,,,,,,"   17",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   18",",,6","    0",",,6","  178",",,6","  100",",,6","  -11",",,6",,,,,,,,,"   67",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-04-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","   25",",,6","  178",",,6","   67",",,6","    0",",,6",,,,,,,,,"    6",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   89",",,6","    0","T,,6","  203",",,6","   44",",,6","  -28",",,6",,,,,,,,,"   11",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  114",",,6","    0","T,,6","  203",",,6","   72",",,6","  -17",",,6",,,,,,,,,"   33",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   18",",,6","    0",",,6","  178",",,6","   50",",,6","   -6",",,6",,,,,,,,,"   28",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  109",",,6","    0",",,6","  178",",,6","   56",",,6","   -6",",,6",,,,,,,,,"   39",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  102",",,6","  144",",,6","  -22",",,6",,,,,,,,,"  144",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   72",",,6",,,,,,,,,"  161",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   17",",,6",,,,,,,,,"  100",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  161",",,6","    0",",,6",,,,,,,,,"   67",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   25",",,6","    0",",,6","    0",",,6","  128",",,6","    0",",,6",,,,,,,,,"    6",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  122",",,6","    0",",,6","    0",",,6","   67",",,6","  -22",",,6",,,,,,,,,"   17",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  111",",,6","  -50",",,6",,,,,,,,,"   72",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   23",",,6","    0",",,6","    0",",,6","  122",",,6","  -28",",,6",,,,,,,,,"   72",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   39",",,6",,,,,,,,,"  100",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  144",",,6","    0",",,6",,,,,,,,,"   44",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","    0",",,6","    0",",,6","  139",",,6","  -39",",,6",,,,,,,,,"   44",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   20",",,6","    0",",,6","    0",",,6","  106",",,6","    6",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   13",",,6","    0",",,6","    0",",,6","  122",",,6","  -11",",,6",,,,,,,,,"   72",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   -6",",,6",,,,,,,,,"   89",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  216",",,6","    0",",,6","    0",",,6","  150",",,6","   61",",,6",,,,,,,,,"  128",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  272",",,6","   72",",,6",,,,,,,,,"  178",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  228",",,6","  111",",,6",,,,,,,,,"  144",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  203",",,6","    0",",,6","    0",",,6","  150",",,6","   67",",,6",,,,,,,,,"   72",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   64",",,6","    0",",,6","    0",",,6","  128",",,6","   44",",,6",,,,,,,,,"  111",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","    0",",,6","    0",",,6","  156",",,6","   33",",,6",,,,,,,,,"  100",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  287",",,6","    0",",,6","    0",",,6","  133",",,6","   39",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  145",",,6","    0",",,6","    0",",,6","   67",",,6","   17",",,6",,,,,,,,,"   56",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   99",",,6","    0",",,6","    0",",,6","   83",",,6","    6",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   28",",,6","    0",",,6","    0",",,6","   78",",,6","   22",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   46",",,6","    0",",,6","    0",",,6","  100",",,6","   33",",,6",,,,,,,,,"   83",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  122",",,6","   17",",,6",,,,,,,,,"  111",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-05-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  111",",,6","   28",",,6",,,,,,,,,"   89",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  172",",,6","  -11",",,6",,,,,,,,,"  150",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  150",",,6","   28",",,6",,,,,,,,,"   72",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  122",",,6","   39",",,6",,,,,,,,,"   94",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  211",",,6","   -6",",,6",,,,,,,,,"  183",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  217",",,6","   56",",,6",,,,,,,,,"   78",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  241",",,6","    0",",,6",,,"  106",",,6","   50",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   18",",,6","    0",",,6",,,"  106",",,6","   39",",,6",,,,,,,,,"   89",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   30",",,6","    0",",,6",,,"  117",",,6","   44",",,6",,,,,,,,,"   89",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","    0","T,,6",,,"   89",",,6","   17",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  236",",,6","    0",",,6",,,"   67",",,6","   22",",,6",,,,,,,,,"   44",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   58",",,6","    0",",,6",,,"   94",",,6","   22",",,6",,,,,,,,,"   89",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  200",",,6","   11",",,6",,,,,,,,,"  189",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  206",",,6","   44",",,6",,,,,,,,,"  178",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   13",",,6","    0",",,6",,,"  178",",,6","   72",",,6",,,,,,,,,"  111",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  262",",,6","    0",",,6",,,"  111",",,6","   44",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","    0",",,6",,,"   83",",,6","   22",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   51",",,6","    0",",,6",,,"  106",",,6","   33",",,6",,,,,,,,,"   61",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  137",",,6","    0",",,6",,,"   72",",,6","   17",",,6",,,,,,,,,"   39",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  119",",,6","    0",",,6",,,"   89",",,6","    6",",,6",,,,,,,,,"   72",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  106",",,6","   28",",,6",,,,,,,,,"  106",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  172",",,6","  -11",",,6",,,,,,,,,"  139",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  217",",,6","   11",",,6",,,,,,,,,"  156",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   20",",,6","    0",",,6",,,"  156",",,6","   39",",,6",,,,,,,,,"  133",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    5",",,6","    0",",,6",,,"  139",",,6","   56",",,6",,,,,,,,,"   89",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  137",",,6","    0",",,6",,,"   89",",,6","   28",",,6",,,,,,,,,"   50",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  345",",,6","    0",",,6",,,"   72",",,6","   44",",,6",,,,,,,,,"   67",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   13",",,6","    0",",,6",,,"  150",",,6","   61",",,6",,,,,,,,,"  133",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  222",",,6","   78",",,6",,,,,,,,,"  206",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  294",",,6","   72",",,6",,,,,,,,,"  283",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-06-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  306",",,6","   78",",,6",,,,,,,,,"  294",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  317",",,6","  200",",,6",,,,,,,,,"  300",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  339",",,6","  156",",,6",,,,,,,,,"  322",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  339",",,6","  150",",,6",,,,,,,,,"  267",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  272",",,6","  100",",,6",,,,,,,,,"  178",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  228",",,6","   22",",,6",,,,,,,,,"  172",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  194",",,6","   56",",,6",,,,,,,,,"  133",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  183",",,6","   72",",,6",,,,,,,,,"  139",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  194",",,6","   72",",,6",,,,,,,,,"  128",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  200",",,6","  106",",,6",,,,,,,,,"  172",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  178",",,6","   72",",,6",,,,,,,,,"  111",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  142",",,6","    0",",,6",,,"  111",",,6","   50",",,6",,,,,,,,,"   78",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   20",",,6","    0",",,6",,,"  183",",,6","    6",",,6",,,,,,,,,"  150",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  217",",,6","   72",",,6",,,,,,,,,"  167",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   33",",,6","    0",",,6",,,"  167",",,6","   78",",,6",,,,,,,,,"  122",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   20",",,6","    0",",,6",,,"  150",",,6","   67",",,6",,,,,,,,,"  133",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  229",",,6","    0",",,6",,,"  172",",,6","   89",",,6",,,,,,,,,"  100",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   51",",,6","    0",",,6",,,"  128",",,6","   56",",,6",,,,,,,,,"  111",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  200",",,6","   72",",,6",,,,,,,,,"  189",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  256",",,6","   78",",,6",,,,,,,,,"  233",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  294",",,6","  167",",,6",,,,,,,,,"  283",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  283",",,6","  100",",,6",,,,,,,,,"  239",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  256",",,6","  111",",,6",,,,,,,,,"  200",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  256",",,6","   44",",,6",,,,,,,,,"  228",",,6",,,,,,,,,,,,,,,,,,,,
"USC00358190","1942-07-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6",,,"  261",",,6","   44",",,6",,,,,,,,,"  228",",,6",,,,,,,,,,,,,,,,,,,,
